Package	Deadline	Maintainer	Packages	Dependencies	Snapshot
qVarSel	2024-12-14	Stefano Benati		0	2024-12-19 22:16:39.260443
rdracor	2024-12-19	Ivan Pozdniakov		0	2024-12-19 22:16:39.260443
HMDHFDplus	2024-12-20	Tim Riffe	demography, VirtualPop, vital, popstudy, RcmdrPlugin.RiskDemo, SEERaBomb	6	2024-12-19 22:16:39.260443
inspectdf	2024-12-20	Alastair Rushworth	bulkreadr	1	2024-12-19 22:16:39.260443
quickPWCR	2024-12-20	Xiaohao Yang	streetscape	1	2024-12-19 22:16:39.260443
tidymv	2024-12-20	Stefano Coretta	rticulate	1	2024-12-19 22:16:39.260443
codebook	2024-12-20	Ruben Arslan		0	2024-12-19 22:16:39.260443
CoFRA	2024-12-20	Rune Matthiesen		0	2024-12-19 22:16:39.260443
covid19brazil	2024-12-20	Alexandre Loures		0	2024-12-19 22:16:39.260443
DNH4	2024-12-20	Chanyub Park		0	2024-12-19 22:16:39.260443
dsmSearch	2024-12-20	Xiaohao Yang		0	2024-12-19 22:16:39.260443
htmldf	2024-12-20	Alastair Rushworth		0	2024-12-19 22:16:39.260443
KaradaColor	2024-12-20	Masaki Fujishima		0	2024-12-19 22:16:39.260443
paleopop	2024-12-20	July Pilowsky		0	2024-12-19 22:16:39.260443
robotoolbox	2024-12-20	Ahmadou Dicko		0	2024-12-19 22:16:39.260443
streetscape	2024-12-20	Xiaohao Yang		0	2024-12-19 22:16:39.260443
viewscape	2024-12-20	Xiaohao Yang		0	2024-12-19 22:16:39.260443
zerotradeflow	2024-12-20	Alexandre Loures		0	2024-12-19 22:16:39.260443
pkgdown	2024-12-24	Hadley Wickham	CALANGO, devtools, washr, activPAL, AHM, aMNLFA, AmpGram, anyLib, asremlPlus, BEACH, biospear, bisectr, BrailleR, CancerGram, changer, checkhelper, CompMix, coronavirus, covid19brazil, covid19italy, covid19sf, covid19swiss, crt2power, D2MCS, dartRverse, dataCompare, datr, easypackages, Elja, EpiSemble, EvoPhylo, fairness, FastUtils, fgitR, func2vis, fusen, GB5mcPred, githubinstall, gscaLCA, GSSTDA, HanStat, hlaR, LDNN, link2GI, macroBiome, margaret, MazamaCoreUtils, mcbette, MF.beta4, miscset, modelDown, netmhc2pan, newsanchor, nmadb, NoviceDeveloperResources, OhdsiShinyAppBuilder, OpEnHiMR, ordinalbayes, OVtool, penppml, personalr, PFIM, pkgverse, populationPDXdesign, psdr, pureseqtmr, qcapower, RadEro, rcompendium, rdomains, rdoxygen, riskmetric, RivRetrieve, roxygen2md, SCEM, SherlockHolmes, spRingsteen, srcpkgs, testthis, thinkr, understandBPMN, valuemap, dsld, uavRmp, AirMonitor, MazamaLocationUtils, MazamaSpatialPlots, MazamaSpatialUtils, MazamaTimeSeries, NoviceDeveloperResources2	90	2024-12-19 22:16:39.260443
R6P	2024-12-24	Harel Lustiger	BKTR, PTXQC, rmzqc, RKorAPClient	4	2024-12-19 22:16:39.260443
picasso	2024-12-25	Jason Ge	sparsevar, MissCP, VARDetect	3	2024-12-19 22:16:39.260443
janitor	2025-01-10	Sam Firke	AdverseEvents, autostats, bambooHR, baseballr, bayesrules, BFS, bluebike, bndesr, BrazilCrime, cepumd, cleanepi, clockify, ConsRankClass, covid19india, cricketdata, crypto2, dacc, dail, dams, datazoom.amazonia, DCPO, diffdfs, drpop, eatRep, ech, epe4md, epiCleanr, epitweetr, etl, excluder, extractox, f1dataR, fabR, fastrep, fastRhockey, filebin, fitbitr, fitzRoy, FlickrAPI, flightsbr, framecleaner, getLattes, govinfoR, healthyR.data, hlaR, HLMdiag, HMDHFDplus, hoopR, hudr, IMD, influential, irtQ, ispdata, itraxR, khisr, lacrmr, madshapR, MAGMA.R, metricminer, mnis, modeltime, moderndive, nfl4th, nflfastR, octopus, oddsapiR, opinAr, otargen, otpr, presenter, protti, qualitycontrol, quid, redatam, REDCapDM, repoRter.nih, reservoirnet, rfars, rmdl, rSRD, SangerTools, scCustomize, speechbr, spotifyr, tabbycat, TangledFeatures, theftdlc, ThermalSampleR, threesixtygiving, tidybins, tidyDenovix, tidyREDCap, tntpr, unmconf, validata, vvauditor, wehoop, worldfootballR, zoomr, TidyConsultant, seasonalityPlot, macleish, banffIT, mlstrOpalr, Rmonize, healthyverse, emdi, lmeresampler, povmap, saeTrafo, demography, VirtualPop, vital, cancerscreening, finnts, healthyR.ai, healthyR.ts, modeltime.ensemble, modeltime.resample, nflverse, NFLSimulatoR, play, popstudy, RcmdrPlugin.RiskDemo, SEERaBomb, fastFMM, varTestnlme, mlmpower	128	2024-12-19 22:16:39.260443
geometry	2025-01-10	David C. Sterratt	alphashape3d, archetypal, archiDART, Arothron, BAT, betapart, blackbox, caRamel, cati, ChestVolume, ClaimsProblems, contoureR, CoopGame, curvHDR, ddalpha, DepthProc, DiceView, dispRity, EthSEQ, EvolutionaryGames, FD, FEA, fundiversity, gensphere, GeomArchetypal, gMOIP, GWSDAT, habtools, HybridMicrobiomes, hypervolume, Infusion, latentcor, Maeswrap, MBHdesign, mFD, modQR, Momocs, morphomap, mrfDepth, MultBiplotR, mvGPS, mvmesh, nonparaeff, pavo, pdfCluster, ProjectionBasedClustering, quadmesh, randomGLM, RegCombin, RepeatedHighDim, RoundAndRound, Rpolyhedra, rTwig, spaMM, SpatialfdaR, STEPCAM, TCIU, Toothnroll, ucie, Umatrix, VoxR, ashapesampler, LOMAR, divraster, red, ausplotsR, bivariatemaps, CommEcol, phyloregion, GTbasedIM, Anthropometry, curveDepth, pdSpecEst, TukeyRegion, familial, OptimaRegion, treats, EcoIndR, ecospace, gawdis, geosptdb, hillR, idar, pez, Select, SYNCSA, pcds, Ostats, raptr, mixedCCA, rospca, mvhist, SphericalCubature, Compind, recolorize, ftsa, SaturnCoefficient, smacofx, spex, IsoriX, NCC, FORTLS, adamethods, BAwiR, demography, RcmdrPlugin.RiskDemo, Rfssa, wwntests, chemodiv, nnspat, pcds.ugraph, canaper, gecko, cops, stops, ETRep, PCPS, popstudy, SEERaBomb	119	2024-12-19 22:16:39.260443
doRNG	2025-01-10	Renaud Gaujoux	adjustedCurves, autoMrP, bestNormalize, bhmbasket, bigsnpr, BSL, CDatanet, CICI, clustcurv, condSURV, Counterfactual, deltaccd, drugDemand, DynForest, ellipticalsymmetry, envi, EPX, evinf, ewoc, exuber, fabisearch, fect, FLORAL, funGp, gbts, GeDS, gratis, gsynth, hwep, hybridModels, kmBlock, latentcor, lcc, LSEbootLS, mclustAddons, MCPModBC, Mediana, metaplus, midasml, missForest, momentuHMM, mplot, nebula, PartialNetwork, randomLCA, redist, RobGARCHBoot, robmixglm, Robyn, rpm, rsides, segtest, seqimpute, skpr, sparrpowR, SparseMDC, sphunif, StochBlock, survidm, SVEMnet, tglkmeans, TRexSelector, updog, varclust, WebGestaltR, LongDat, phytoclass, povmap, RESIDE, basksim, locStra, PRSPGx, RapidoPGS, cenROC, mixedCCA, ADAPTS, bartMachine, funspace, FuzzyImputationTest, GenoPop, highMLR, imanr, imp4p, KarsTS, longit, MERO, missCompare, obliqueRSF, promor, simputation, speaq, alarmdata, redistverse, ridgetorus, scMappR, bartMan, EnsembleBase, iBART, mi4p, EnsembleCV, EnsemblePCReg, EnsemblePenReg	102	2024-12-19 22:16:39.260443
distr	2025-01-10	Peter Ruckdeschel	distrDoc, distrEllipse, distrEx, distrMod, distrRmetrics, distrSim, distrTeach, EDOIF, fastglmpca, funStatTest, genlogis, mediationsens, meteR, miCoPTCM, moderate.mediation, RandVar, RcmdrPlugin.TeachStat, RobAStBase, RobExtremes, RobLox, RobLoxBioC, ROptEst, GJRM, distrTEst, BRBVS, flexmsm, micemd, penfa, clusterMI	29	2024-12-19 22:16:39.260443
ParamHelpers	2025-01-10	Jakob Richter	aslib, CEGO, cmaesr, ecr, EFAfactors, glmnetr, mlr, mlrCPO, mlrMBO, roseRF, smoof, tramnet, tuneRanger, varycoef, mcMST, flacco, ipfr, latentFactoR, live, llama, nsga3, OOBCurve, RBPcurve, RobustPrediction, seqimpute	25	2024-12-19 22:16:39.260443
