Package	Deadline	Maintainer	Packages	Dependencies	Snapshot
breakfast	2024-10-21	Yining Chen		0	2024-10-28 11:16:05.948069
dde	2024-10-21	Rich FitzJohn		0	2024-10-28 11:16:05.948069
BRugs	2024-10-25	Uwe Ligges		0	2024-10-28 11:16:05.948069
CoronaNetR	2024-10-27	Robert Kubinec		0	2024-10-28 11:16:05.948069
CORElearn	2024-10-28	"Marko Robnik-Sikonja"	AppliedPredictiveModeling, autoBagging, ExplainPrediction, miRNAss, QWDAP, semiArtificial, SISIR, snap	8	2024-10-28 11:16:05.948069
pdp	2024-10-28	Brandon M. Greenwell	hpiR, moreparty, oncrawlR, radiant.model, rmweather, radiant, radiant.multivariate	7	2024-10-28 11:16:05.948069
ahaz	2024-10-28	Anders Gorst-Rasmussen	addhazard, HazardDiff, ivtools, R2Addhaz, uniah, AF	6	2024-10-28 11:16:05.948069
ergm.multi	2024-10-28	Pavel N. Krivitsky	bigergm, tergm, EpiModel, statnet, tergmLite	5	2024-10-28 11:16:05.948069
flare	2024-10-28	Xingguo Li	DNetFinder, PFLR, SHT, CovTools	4	2024-10-28 11:16:05.948069
lfe	2024-10-28	Mauricio Vargas Sepulveda	gsynth, interflex, ivDiag	3	2024-10-28 11:16:05.948069
RRF	2024-10-28	Houtao Deng	CRE, inTrees, riAFTBART	3	2024-10-28 11:16:05.948069
tsDyn	2024-10-28	Matthieu Stigler	dvqcc, GVARX, NonlinearTSA	3	2024-10-28 11:16:05.948069
poilog	2024-10-28	Vidar Grotan	sads, mobsim	2	2024-10-28 11:16:05.948069
rBeta2009	2024-10-28	Ching-Wei Cheng	binGroup2, groupTesting	2	2024-10-28 11:16:05.948069
simctest	2024-10-28	Axel Gandy	dsos, mcunit	2	2024-10-28 11:16:05.948069
wbs	2024-10-28	Rafal Baranowski	crossvalidationCP, tidychangepoint	2	2024-10-28 11:16:05.948069
CRF	2024-10-28	Ling-Yun Wu	Corbi	1	2024-10-28 11:16:05.948069
GGMselect	2024-10-28	Benjamin Auder	shock	1	2024-10-28 11:16:05.948069
glmertree	2024-10-28	Marjolein Fokkema	FREEtree	1	2024-10-28 11:16:05.948069
KODAMA	2024-10-28	Stefano Cacciatore	MetChem	1	2024-10-28 11:16:05.948069
MDFS	2024-10-28	Radosław Piliszek	RAFS	1	2024-10-28 11:16:05.948069
mRMRe	2024-10-28	Benjamin Haibe-Kains	UBayFS	1	2024-10-28 11:16:05.948069
sfaR	2024-10-28	K Hervé Dakpo	micEconDistRay	1	2024-10-28 11:16:05.948069
steadyICA	2024-10-28	Benjamin Risk	svars	1	2024-10-28 11:16:05.948069
TrialSize	2024-10-28	Vicky Qian Wu	GenTwoArmsTrialSize	1	2024-10-28 11:16:05.948069
XNomial	2024-10-28	Bill Engels	POMS	1	2024-10-28 11:16:05.948069
cbioportalR	2024-10-28	Karissa Whiting		0	2024-10-28 11:16:05.948069
model4you	2024-10-28	Heidi Seibold		0	2024-10-28 11:16:05.948069
occCite	2024-10-28	Hannah L. Owens		0	2024-10-28 11:16:05.948069
softclassval	2024-10-28	C. Beleites		0	2024-10-28 11:16:05.948069
refseqR	2024-10-30	Jose V. Die		0	2024-10-28 11:16:05.948069
