Package	Deadline	Maintainer	Packages	Dependencies	Snapshot
BIOMASS	2025-01-10	Dominique Lamonica	forestdynR	1	2025-01-17 11:16:57.015637
GauPro	2025-01-10	Collin Erickson	comparer	1	2025-01-17 11:16:57.015637
BRugs	2025-01-10	Uwe Ligges		0	2025-01-17 11:16:57.015637
CAESAR.Suite	2025-01-10	Xiao Zhang		0	2025-01-17 11:16:57.015637
eHOF	2025-01-10	Florian Jansen		0	2025-01-17 11:16:57.015637
marquee	2025-01-10	Thomas Lin Pedersen		0	2025-01-17 11:16:57.015637
rusquant	2025-01-14	Vyacheslav Arbuzov		0	2025-01-17 11:16:57.015637
picasso	2025-01-16	Jason Ge	sparsevar, MissCP, VARcpDetectOnline, VARDetect	4	2025-01-17 11:16:57.015637
DEploid	2025-01-16	Joe Zhu		0	2025-01-17 11:16:57.015637
hdf5r	2025-01-18	Holger Hoefling	eyetools, hdf5r.Extra, iCellR, ieegio, rblt, readNSx, rliger	7	2025-01-17 11:16:57.015637
CovRegRF	2025-01-18	Cansu Alakus		0	2025-01-17 11:16:57.015637
fbati	2025-01-18	Thomas Hoffmann		0	2025-01-17 11:16:57.015637
RMSD	2025-01-18	Kazumi Wada		0	2025-01-17 11:16:57.015637
FeatureHashing	2025-01-19	Wush Wu		0	2025-01-17 11:16:57.015637
FLSSS	2025-01-19	Charlie Wusuo Liu		0	2025-01-17 11:16:57.015637
spam	2025-01-21	Reinhard Furrer	ammiBayes, autoFRK, BSTZINB, CARBayes, CARBayesST, cocons, CollocInfer, copCAR, demu, earlywarnings, fields, gamlss.spatial, GeneralizedWendland, GeoModels, GrabSVG, growfunctions, JOPS, LatticeKrig, LMMsolver, mvMORPH, nat.nblast, npsp, OCNet, OptimaRegion, rivnet, robin, scBSP, SeuratObject, sim2Dpredictr, sklarsomega, sparseinv, SpATS, splm, spThin, statgenHTP, statgenMPP, TwoTimeScales, varycoef, vectorwavelet, bmstdr, ADPclust, ASMap, aSPU, astrochron, autoimage, aweSOM, BallMapper, BayesLCA, BayesNetBP, bayesPop, biClassify, bioRad, bipartite, biwavelet, bkmr, BMRMM, BoundaryStats, BRcal, Canopy, CCA, ccTensor, chillR, ciftiTools, CJIVE, cmR, cmsafops, cmsafvis, CNLTtsa, CoastlineFD, convoSPAT, cope, corr2D, CSHShydRology, dartR.sim, dcTensor, DesignCTPB, eDITH, EGRET, EMD, envi, ETAS, etasFLP, ETRep, ExpAnalysis3d, expectreg, fcfdr, fcr, fdasrvf, fence, FLightR, fnets, foreSIGHT, fpa, fsbrain, funData, gainML, gapfill, gateR, GeoAdjust, geoelectrics, GEOmap, georob, geospt, geosptdb, GeoThinneR, goeveg, GPFDA, GPvecchia, GRIDCOPULA, gwrr, hero, hglasso, hht, highriskzone, Hmsc, infraFDTD.assist, klovan, landsepi, lgcp, LMERConvenienceFunctions, mappoly, ModelMap, MOLHD, mousetrap, mrbsizeR, MRFA, MSIMST, MSmix, MultiObjMatch, mvLSW, NCutYX, nnTensor, nucim, oceanmap, paramGUI, PEIP, plsgenomics, ppgm, prevR, pspatreg, qfa, qlcVisualize, RadioSonde, ramps, reslr, RFOC, rhcoclust, RNCEP, rNOMADS, robflreg, RPANDA, rsat, RsimMosaic, rworldmap, SafeVote, scBio, SeBR, Semblance, SensMap, siland, smosr, soilphysics, spant, sparrpowR, sparseBC, SpatialExtremes, SpatialVS, SpatialVx, spatsurv, spBayesSurv, SpectralMap, spm2, spmoran, stilt, StMoMo, stocc, stopp, stxplore, SUMMER, SurvCorr, SynchWave, telefit, TideCurves, TIMP, topologyGSA, TrackReconstruction, treespace, uci, Umatrix, verification, voluModel, Voss, vote, warpMix, wavScalogram, waywiser, WRTDStidal, wsyn, ecpc, fxTWAPLS, growthPheno, ratematrix, APackOfTheClones, bbknnR, CAMML, Platypus, scAnnotate, scaper, scCustomize, SCIntRuler, scpoisson, Seurat, Signac, tidyseurat, FRK, GHap, IDE, agriutilities, statgenSTA, gatoRs, SSDM, wallace, MiSPU, WaverideR, EstimationTools, gear, bioregion, bootPLS, cassandRa, econetwork, econullnetr, NIMAA, nos, PhageCocktail, plsRglm, tapnet, bkmrhat, CompMix, brainKCCA, RFCCA, seedCCA, studyStrap, mwTensor, decisionSupport, BayesfMRI, VertexWiseR, cmsaf, EGRETci, EMDANNhybrid, EMDSVRhybrid, LMD, TSPred, ETASbootstrap, dirttee, locpolExpectile, fdacluster, veesa, FADPclust, FunctanSNP, MFPCA, MJMbamlss, multifamm, squat, Rquake, glossa, DGP4LCF, VeccTMVN, MLCOPULA, harbinger, tspredit, qtlpoly, AnomalyScore, mvLSWimpute, RchivalTag, RobustANOVA, MultiGroupO, do3PCA, arakno, BAwiR, Ecfun, jcext, rfishnet2, spidR, StormR, AnanseSeurat, CACIMAR, CAESAR.Suite, DR.SC, DWLS, GeneNMF, ggsector, mixhvg, nebula, PoweREST, PRECAST, ProFAST, rPanglaoDB, sccca, SCdeconR, scDiffCom, scGate, scGOclust, scMappR, scperturbR, SCRIP, scRNAstat, SignacX, SoupX, SpaCCI, SPECK, STREAK, tailDepFun, steprf, statgenGxE, clmplus, CvmortalityMult, surveyPrev, locaR, CSTools, ordinalForest, PRSim, CSIndicators, Ecdat, RelDists, plsRbeta, plsRcox, stepgbm, predtoolsTS, DWreg, gk, biospear, plasma, BDWreg	333	2025-01-17 11:16:57.015637
HiddenMarkov	2025-01-21	David Harte	HMMmlselect	1	2025-01-17 11:16:57.015637
