Package	Deadline	Maintainer	Packages	Dependencies	Snapshot
tune	2024-06-26	Max Kuhn	agua, autostats, finetune, finnts, healthyR.ai, HTRX, modeltime.resample, probably, RISCA, shinymodels, stacks, tabnet, text, tidyclust, tidymodels, tidyposterior, tidysdm, usemodels, viralmodels, workflowsets, tidybins, TidyConsultant, healthyverse, PsychWordVec, modeltime, OddsPlotty, rUM, healthyR.ts, tidyAML, MLDataR	30	2024-06-26 11:14:14.089458
DALEXtra	2024-06-26	Szymon Maksymiuk	tidysdm, viralx	2	2024-06-26 11:14:14.089458
cophescan	2024-06-26	Ichcha Manipur		0	2024-06-26 11:14:14.089458
regressinator	2024-06-26	Alex Reinhart		0	2024-06-26 11:14:14.089458
openxlsx	2024-06-27	Philipp Schauberger	act, agena.ai, anabel, AntibodyTiters, aoristic, aquodom, augmentedRCBD, autoGO, baizer, BayesBP, BeeBDC, bibliometrix, BiostatsUHNplus, blrm, BrazilCrime, bulkreadr, bursa, cats, CDSS, CLME, coefa, CohortPlat, COINr, compareDF, condformat, conmet, CoTiMA, CUFF, datadictionary, dataframeexplorer, defineR, do, dQTG.seq, easysurv, editData, emdi, epitweetr, espadon, export, exvatools, fasstr, genekitr, gerbil, gmoTree, GRShiny, GWASinspector, HadamardR, HiResTEC, Holomics, idcnrba, IDEATools, ie2misc, immcp, interca, iopspackage, isoorbi, ispdata, izmir, joinXL, jstager, KHQ, KLINK, knitxl, kutils, lares, lessR, libr, LifeInsureR, LLSR, MacBehaviour, macrocol, MainExistingDatasets, MetAlyzer, MFO, MHCtools, mimsy, miRetrieve, MLMOI, mpindex, NormData, odk, OenoKPM, OHCSpackage, One4All, OpenRepGrid, OpenRepGrid.ic, OralOpioids, oreo, ORFID, Pandora, povmap, presenter, psidR, qdap, QTL.gCIMapping, QTL.gCIMapping.GUI, qualitycontrol, rADA, RALSA, rbiom, REDCapDM, repana, reproducer, RGAP, RJafroc, Rtrack, saeTrafo, samr, sccca, scorecard, seasonalview, SEERaBomb, sherlock, shinypivottabler, sistec, SNPannotator, Spectran, survout, tablaxlsx, tablexlsx, tatoo, TestAnaAPP, tigerhitteR, umx, upstartr, uscoauditlog, varitas, whSample, word.alignment, xlsx2dfs, zoomGroupStats, plutor, PWIR, tosr, metaConvert, mojson, base.rms, cutoff, ggrisk, msig, nomogramFormula, set, ggplotAssist, rrtable, SemNetCleaner, HDOMDesign, rockchalk, stationery, tabledown, LDLcalc, Robyn, CliquePercolation, starvars, sassy, LifeInsuranceContracts, autostats, TidyConsultant, disclosuR, NLPutils, WhatsR, SMDIC, tidybins, negligible, r2mlm, rewie, semPlot, webr, scicomptools, bnpa, dySEM, EGAnet, lavaan.shiny, lcsm, lvnet, RSP, semdrw, semptools, vampyr, latentFactoR	179	2024-06-26 11:14:14.089458
pamr	2024-06-27	Rob Tibshirani 	AutoPipe, mpath, nlcv, stylo, bujar, irboost, nbfar, NBtsVarSel	8	2024-06-26 11:14:14.089458
decon	2024-06-27	Xiao-Feng Wang	lpme	1	2024-06-26 11:14:14.089458
maxnodf	2024-06-27	Christoph  Hoeppke		0	2024-06-26 11:14:14.089458
MPCR	2024-06-27	Sameh Abdulah		0	2024-06-26 11:14:14.089458
synthesis	2024-06-27	Ze Jiang		0	2024-06-26 11:14:14.089458
VAJointSurv	2024-06-27	Benjamin Christoffersen		0	2024-06-26 11:14:14.089458
antaresRead	2024-06-28	Tatiana Vargas	antaresEditObject, antaresViz, antaresProcessing	3	2024-06-26 11:14:14.089458
GaSP	2024-06-28	William J. Welch		0	2024-06-26 11:14:14.089458
orbweaver	2024-06-28	Andres Quintero		0	2024-06-26 11:14:14.089458
tsibble	2024-06-29	Earo Wang	brolgar, ctsfeatures, cubble, epe4md, fable, fable.ata, fable.prophet, fableCount, fabletools, feasts, gratis, gravitas, iNZightTS, netseer, nixtlar, nullabor, oddnet, RTL, RtsEva, theft, tidyindex, tsibbledata, tsibbletalk, TSstudio, UComp, UKgrid, USgrid, vital, fpp3, finnts, metaviz, regressinator, theftdlc	33	2024-06-26 11:14:14.089458
erer	2024-06-29	Changyou Sun	apt	1	2024-06-26 11:14:14.089458
ordinal	2024-06-30	Rune Haubo Bojesen Christensen	AutoScore, BayesOrdDesign, crch, drord, ecoCopula, GLMcat, jomo, metaSDTreg, MXM, optimus, pda, projpred, RcmdrPlugin.MPAStats, remiod, serp, exdqlm, MortalityGaps, ecopower, ecostats, micemd, mitml, clusterMI, mice, miceafter, psfmi, accelmissing, autoReg, BaM, basecamb, bootImpute, CALIBERrfimpute, dlookr, dynr, eatRep, finalfit, gFormulaMI, ggmice, HardyWeinberg, hhsmm, hot.deck, howManyImputations, idem, ImputeRobust, intmed, JWileymisc, logistf, MatchThem, mi4p, micd, miceadds, mifa, MIIPW, missCompare, missMDA, mixgb, MixtureMissing, mlim, MRPC, MSiP, NADIA, NIMAA, OTrecod, RBtest, realTimeloads, RfEmpImp, rqlm, semmcci, seqimpute, SLOPE, smdi, sociome, StackImpute, superMICE, SynDI, TestDataImputation, vsmi, weights, alookr, gtexture, compareGroups, MultiPhen, ToolsForCoDa, RNAseqNet, mind, multilevelTools, pscore, AUtests, mDAG, multisite.accuracy, pogit, Surrogate, BIFIEsurvey, Conigrave, mdmb, MKinfer, Factoshiny, geneticae, imp4p, INSPIRE, geneSLOPE, sgs, DIFplus, anesrake, DeepLearningCausal, exploratory, ezr, lctools, maic, matchMulti, poliscidata, PPbigdata, RCPA3, smacof, smacofx, smicd, MultiObjMatch, MKpower, npboottprm, AnthropMMD, asymmetry, cops, ecoregime, fmdu, FreeSortR, mappoly, MDSMap, mdsOpt, networktools, onemap, stops, lmap, qtlpoly, polymapR, bootnet, NetworkComparisonTest, NetworkComparr, bootwar, npboottprmFBar, powerly	139	2024-06-26 11:14:14.089458
fresh	2024-06-30	Victor Perrier	bs4Dash, CCWeights, periscope, periscope2, shinydashboardPlus, shinySbm, designer, fdapaceShiny, Holomics, irtawsi, omicsTools, PERK, activAnalyzer, AovBay, CaPO4Sim, deBif, discoveR, forecasteR, HKRbook, kesernetwork, loadeR, Multiaovbay, OpenRepGrid.ic, phecodemap, predictoR, RawHummus, regressoR, ReviewR, ShinyLink, T2Qv, tRigon, vvshiny	32	2024-06-26 11:14:14.089458
matlab	2024-06-30	P. Roebuck	align, CopulaREMADA, FactorCopula, GGIRread, iemisc, perARMA, StReg, tagtools, weightedCL, actilifecounts, GGIR, agcounts, mMARCH.AC, postGGIR	14	2024-06-26 11:14:14.089458
conrad	2024-06-30	Howard Baek	text2speech, ari, dynaSpec	3	2024-06-26 11:14:14.089458
processmapR	2024-06-30	Gert Janssenswillen	bupaverse, heuristicsmineR, processanimateR	3	2024-06-26 11:14:14.089458
rcorpora	2024-06-30	Gábor Csárdi	crsra, foreSIGHT	2	2024-06-26 11:14:14.089458
GAS	2024-06-30	Leopoldo Catania	BEKKs	1	2024-06-26 11:14:14.089458
matchMulti	2024-06-30	Sam Pimentel	MultiObjMatch	1	2024-06-26 11:14:14.089458
quantspec	2024-06-30	Tobias Kley	mlmts	1	2024-06-26 11:14:14.089458
AquaBEHER	2024-06-30	Robel Takele		0	2024-06-26 11:14:14.089458
cit	2024-06-30	Joshua Millstein		0	2024-06-26 11:14:14.089458
CohortSurvival	2024-06-30	Edward Burn		0	2024-06-26 11:14:14.089458
dafishr	2024-06-30	Fabio Favoretto		0	2024-06-26 11:14:14.089458
