Package	Deadline	Maintainer	Packages	Dependencies	Snapshot
DiNAMIC.Duo	2025-04-05	Vonn Walter		0	2025-03-30 12:38:39.687153
distillML	2025-04-05	Theo Saarinen		0	2025-03-30 12:38:39.687153
dnapath	2025-04-05	Tyler Grimes		0	2025-03-30 12:38:39.687153
GOxploreR	2025-04-05	Kalifa Manjang		0	2025-03-30 12:38:39.687153
leidenbase	2025-04-05	Brent Ewing		0	2025-03-30 12:38:39.687153
osdatahub	2025-04-05	Chris Jochem		0	2025-03-30 12:38:39.687153
PublicWorksFinanceIT	2025-04-05	Lorena Ricciotti		0	2025-03-30 12:38:39.687153
RAMClustR	2025-04-05	Helge Hecht		0	2025-03-30 12:38:39.687153
RCPA	2025-04-05	Ha Nguyen		0	2025-03-30 12:38:39.687153
RMSD	2025-04-05	Kazumi Wada		0	2025-03-30 12:38:39.687153
Rtwobitlib	2025-04-05	Hervé Pagès		0	2025-03-30 12:38:39.687153
sdmTMB	2025-04-05	Sean C. Anderson		0	2025-03-30 12:38:39.687153
sgat	2025-04-05	Matias Poullain		0	2025-03-30 12:38:39.687153
smooth	2025-04-05	Ivan Svetunkov		0	2025-03-30 12:38:39.687153
SplitSoftening	2025-04-05	Jakub Dvorak		0	2025-03-30 12:38:39.687153
symengine	2025-04-05	Jialin Ma		0	2025-03-30 12:38:39.687153
terra	2025-04-05	Robert J. Hijmans		0	2025-03-30 12:38:39.687153
jlme	2025-04-06	June Choe		0	2025-03-30 12:38:39.687153
ncaavolleyballr	2025-04-06	Jeffrey R. Stevens		0	2025-03-30 12:38:39.687153
pcatsAPIclientR	2025-04-07	Michal Kouril		0	2025-03-30 12:38:39.687153
popdemo	2025-04-07	Iain Stott		0	2025-03-30 12:38:39.687153
rtweet	2025-04-07	Lluís Revilla Sancho		0	2025-03-30 12:38:39.687153
skellam	2025-04-07	Patrick E. Brown		0	2025-03-30 12:38:39.687153
wikiTools	2025-04-07	Modesto Escobar		0	2025-03-30 12:38:39.687153
adlift	2025-04-09	Matt Nunes		0	2025-03-30 12:38:39.687153
BonEV	2025-04-09	Dongmei Li		0	2025-03-30 12:38:39.687153
crunchy	2025-04-09	Greg Freedman Ellis		0	2025-03-30 12:38:39.687153
hsphase	2025-04-09	Mohammad Ferdosi		0	2025-03-30 12:38:39.687153
io	2025-04-09	David J. H. Shih		0	2025-03-30 12:38:39.687153
pak	2025-04-09	Gábor Csárdi		0	2025-03-30 12:38:39.687153
Rfast2	2025-04-09	Manos Papadakis		0	2025-03-30 12:38:39.687153
CAESAR.Suite	2025-04-10	Xiao Zhang		0	2025-03-30 12:38:39.687153
FKF.SP	2025-04-10	Thomas Aspinall		0	2025-03-30 12:38:39.687153
healthdb	2025-04-10	Kevin Hu		0	2025-03-30 12:38:39.687153
inferCSN	2025-04-10	Meng Xu		0	2025-03-30 12:38:39.687153
synlik	2025-04-10	Matteo Fasiolo		0	2025-03-30 12:38:39.687153
analogue	2025-04-11	Gavin L. Simpson		0	2025-03-30 12:38:39.687153
cocorresp	2025-04-11	Gavin L. Simpson		0	2025-03-30 12:38:39.687153
doRNG	2025-04-11	Renaud Gaujoux		0	2025-03-30 12:38:39.687153
FLASHMM	2025-04-11	Changjiang Xu		0	2025-03-30 12:38:39.687153
geofi	2025-04-11	Markus Kainu		0	2025-03-30 12:38:39.687153
gmwmx2	2025-04-11	Lionel Voirol		0	2025-03-30 12:38:39.687153
winfapReader	2025-04-11	Ilaria Prosdocimi		0	2025-03-30 12:38:39.687153
innsight	2025-04-12	Niklas Koenen		0	2025-03-30 12:38:39.687153
partsm	2025-04-12	Matthieu Stigler		0	2025-03-30 12:38:39.687153
PRSim	2025-04-12	Manuela Brunner		0	2025-03-30 12:38:39.687153
A3	2025-04-14	Scott Fortmann-Roe		0	2025-03-30 12:38:39.687153
abe	2025-04-14	Rok Blagus		0	2025-03-30 12:38:39.687153
abess	2025-04-14	Jin Zhu		0	2025-03-30 12:38:39.687153
accelmissing	2025-04-14	Jung Ae Lee		0	2025-03-30 12:38:39.687153
AcrossTic	2025-04-14	Sam Buttrey		0	2025-03-30 12:38:39.687153
aphylo	2025-04-14	George Vega Yon		0	2025-03-30 12:38:39.687153
arcgisgeocode	2025-04-14	Josiah Parry		0	2025-03-30 12:38:39.687153
arcgisplaces	2025-04-14	Josiah Parry		0	2025-03-30 12:38:39.687153
arcgisutils	2025-04-14	Josiah Parry		0	2025-03-30 12:38:39.687153
archetypes	2025-04-14	Manuel J. A. Eugster		0	2025-03-30 12:38:39.687153
archivist.github	2025-04-14	Marcin Kosinski		0	2025-03-30 12:38:39.687153
arcpbf	2025-04-14	Josiah Parry		0	2025-03-30 12:38:39.687153
argonDash	2025-04-14	David Granjon		0	2025-03-30 12:38:39.687153
arrow	2025-04-14	Jonathan Keane		0	2025-03-30 12:38:39.687153
artfima	2025-04-14	A.I. McLeod		0	2025-03-30 12:38:39.687153
awdb	2025-04-14	Kenneth Blake Vernon		0	2025-03-30 12:38:39.687153
b64	2025-04-14	Josiah Parry		0	2025-03-30 12:38:39.687153
banditpam	2025-04-14	Balasubramanian Narasimhan		0	2025-03-30 12:38:39.687153
bayesboot	2025-04-14	Rasmus Bååth		0	2025-03-30 12:38:39.687153
BayesComm	2025-04-14	Nick Golding
<nick.golding.research@gmail.com>		0	2025-03-30 12:38:39.687153
bayesvl	2025-04-14	Viet-Phuong La		0	2025-03-30 12:38:39.687153
bc3net	2025-04-14	Ricardo de Matos Simoes		0	2025-03-30 12:38:39.687153
bedr	2025-04-14	Paul C. Boutros		0	2025-03-30 12:38:39.687153
bigGP	2025-04-14	Christopher Paciorek		0	2025-03-30 12:38:39.687153
bioinactivation	2025-04-14	Alberto Garre		0	2025-03-30 12:38:39.687153
BioMark	2025-04-14	Ron Wehrens		0	2025-03-30 12:38:39.687153
BMT	2025-04-14	Camilo Jose Torres-Jimenez		0	2025-03-30 12:38:39.687153
brainR	2025-04-14	John Muschelli		0	2025-03-30 12:38:39.687153
Cairo	2025-04-14	Simon Urbanek		0	2025-03-30 12:38:39.687153
capm	2025-04-14	Oswaldo Santos Baquero		0	2025-03-30 12:38:39.687153
cds	2025-04-14	Pieter Schoonees		0	2025-03-30 12:38:39.687153
cenGAM	2025-04-14	Zhou Fang		0	2025-03-30 12:38:39.687153
cg	2025-04-14	Bill Pikounis		0	2025-03-30 12:38:39.687153
CircStats	2025-04-14	Claudio Agostinelli		0	2025-03-30 12:38:39.687153
clarabel	2025-04-14	Balasubramanian Narasimhan		0	2025-03-30 12:38:39.687153
CliftLRD	2025-04-14	Matt Nunes		0	2025-03-30 12:38:39.687153
ClimClass	2025-04-14	Emanuele Eccel		0	2025-03-30 12:38:39.687153
cloudml	2025-04-14	Daniel Falbel		0	2025-03-30 12:38:39.687153
ClusteredMutations	2025-04-14	David Lora		0	2025-03-30 12:38:39.687153
ClustOfVar	2025-04-14	Marie Chavent		0	2025-03-30 12:38:39.687153
ClusVis	2025-04-14	Matthieu Marbac		0	2025-03-30 12:38:39.687153
CoClust	2025-04-14	Francesca Marta Lilja Di Lascio		0	2025-03-30 12:38:39.687153
colorfindr	2025-04-14	David Zumbach		0	2025-03-30 12:38:39.687153
colorpatch	2025-04-14	Andre Mueller		0	2025-03-30 12:38:39.687153
complmrob	2025-04-14	David Kepplinger		0	2025-03-30 12:38:39.687153
COUNT	2025-04-14	Andrew Robinson		0	2025-03-30 12:38:39.687153
CPGLIB	2025-04-14	Anthony Christidis		0	2025-03-30 12:38:39.687153
crossword.r	2025-04-14	Peter Meissner		0	2025-03-30 12:38:39.687153
crsra	2025-04-14	Aboozar Hadavand		0	2025-03-30 12:38:39.687153
cubature	2025-04-14	Balasubramanian Narasimhan		0	2025-03-30 12:38:39.687153
cubeview	2025-04-14	Tim Appelhans		0	2025-03-30 12:38:39.687153
CVR	2025-04-14	Chongliang Luo		0	2025-03-30 12:38:39.687153
cytofan	2025-04-14	Yann Abraham		0	2025-03-30 12:38:39.687153
DandEFA	2025-04-14	Artur Manukyan		0	2025-03-30 12:38:39.687153
datastepr	2025-04-14	Brandon Taylor		0	2025-03-30 12:38:39.687153
dbarts	2025-04-14	Vincent Dorie		0	2025-03-30 12:38:39.687153
Deducer	2025-04-14	Ian Fellows		0	2025-03-30 12:38:39.687153
denseFLMM	2025-04-14	Jona Cederbaum		0	2025-03-30 12:38:39.687153
DetR	2025-04-14	Kaveh Vakili		0	2025-03-30 12:38:39.687153
dfmeta	2025-04-14	Artemis Toumazi		0	2025-03-30 12:38:39.687153
diffr	2025-04-14	John Muschelli		0	2025-03-30 12:38:39.687153
discfrail	2025-04-14	Francesca Gasperoni		0	2025-03-30 12:38:39.687153
distances	2025-04-14	Fredrik Savje		0	2025-03-30 12:38:39.687153
DMwR2	2025-04-14	Luis Torgo		0	2025-03-30 12:38:39.687153
dosresmeta	2025-04-14	Alessio Crippa		0	2025-03-30 12:38:39.687153
dpmr	2025-04-14	Christopher Gandrud		0	2025-03-30 12:38:39.687153
dr	2025-04-14	Sanford Weisberg		0	2025-03-30 12:38:39.687153
earthtones	2025-04-14	Will Cornwell		0	2025-03-30 12:38:39.687153
echogram	2025-04-14	Héctor Villalobos		0	2025-03-30 12:38:39.687153
ecolottery	2025-04-14	François Munoz		0	2025-03-30 12:38:39.687153
eDMA	2025-04-14	Leopoldo Catania		0	2025-03-30 12:38:39.687153
eegkit	2025-04-14	Nathaniel E. Helwig		0	2025-03-30 12:38:39.687153
effectR	2025-04-14	Javier Tabima		0	2025-03-30 12:38:39.687153
EFS	2025-04-14	Ursula Neumann		0	2025-03-30 12:38:39.687153
EMP	2025-04-14	Cristian Bravo		0	2025-03-30 12:38:39.687153
EncDNA	2025-04-14	Prabina Kumar Meher		0	2025-03-30 12:38:39.687153
encryptr	2025-04-14	Ewen Harrison		0	2025-03-30 12:38:39.687153
equivalence	2025-04-14	Andrew Robinson		0	2025-03-30 12:38:39.687153
ExplainPrediction	2025-04-14	Marko Robnik-Sikonja		0	2025-03-30 12:38:39.687153
ExPosition	2025-04-14	Derek Beaton		0	2025-03-30 12:38:39.687153
extremefit	2025-04-14	Kevin Jaunatre		0	2025-03-30 12:38:39.687153
ezCutoffs	2025-04-14	Bjarne Schmalbach		0	2025-03-30 12:38:39.687153
fcl	2025-04-14	Xianying Tan		0	2025-03-30 12:38:39.687153
features	2025-04-14	Ravi Varadhan		0	2025-03-30 12:38:39.687153
FinancialInstrument	2025-04-14	Ross Bennett		0	2025-03-30 12:38:39.687153
fio	2025-04-14	Alberson da Silva Miranda		0	2025-03-30 12:38:39.687153
fitplc	2025-04-14	Remko Duursma		0	2025-03-30 12:38:39.687153
flexmixNL	2025-04-14	Sanela Omerovic		0	2025-03-30 12:38:39.687153
FluMoDL	2025-04-14	Theodore Lytras		0	2025-03-30 12:38:39.687153
foodingraph	2025-04-14	Victor Gasque		0	2025-03-30 12:38:39.687153
ForecastComb	2025-04-14	Christoph E. Weiss		0	2025-03-30 12:38:39.687153
frair	2025-04-14	Daniel Pritchard		0	2025-03-30 12:38:39.687153
fs	2025-04-14	Gábor Csárdi		0	2025-03-30 12:38:39.687153
gamlss.countKinf	2025-04-14	Saeed Mohammadpour		0	2025-03-30 12:38:39.687153
gamlss.inf	2025-04-14	Marco Enea 		0	2025-03-30 12:38:39.687153
gaselect	2025-04-14	David Kepplinger		0	2025-03-30 12:38:39.687153
gcite	2025-04-14	John Muschelli		0	2025-03-30 12:38:39.687153
GeomComb	2025-04-14	Christoph E. Weiss		0	2025-03-30 12:38:39.687153
ggalt	2025-04-14	Bob Rudis		0	2025-03-30 12:38:39.687153
ggdmc	2025-04-14	Yi-Shin Lin		0	2025-03-30 12:38:39.687153
ggghost	2025-04-14	Jonathan Carroll		0	2025-03-30 12:38:39.687153
GGMncv	2025-04-14	Donald Williams		0	2025-03-30 12:38:39.687153
ggparty	2025-04-14	Martin Borkovec		0	2025-03-30 12:38:39.687153
ggpointdensity	2025-04-14	Lukas P. M. Kremer		0	2025-03-30 12:38:39.687153
ggQC	2025-04-14	Kenith Grey		0	2025-03-30 12:38:39.687153
ggseas	2025-04-14	Peter Ellis		0	2025-03-30 12:38:39.687153
githubinstall	2025-04-14	Koji Makiyama		0	2025-03-30 12:38:39.687153
glassdoor	2025-04-14	John Muschelli		0	2025-03-30 12:38:39.687153
glpkAPI	2025-04-14	Mihail Anton		0	2025-03-30 12:38:39.687153
gmDatabase	2025-04-14	K. Gerald van den Boogaart		0	2025-03-30 12:38:39.687153
goldfish	2025-04-14	Alvaro Uzaheta		0	2025-03-30 12:38:39.687153
googleComputeEngineR	2025-04-14	Mark Edmondson		0	2025-03-30 12:38:39.687153
GPfit	2025-04-14	Hugh Chipman		0	2025-03-30 12:38:39.687153
heck	2025-04-14	Dyfan Jones		0	2025-03-30 12:38:39.687153
highs	2025-04-14	Florian Schwendinger		0	2025-03-30 12:38:39.687153
hnp	2025-04-14	Rafael de Andrade Moral		0	2025-03-30 12:38:39.687153
homomorpheR	2025-04-14	Balasubramanian Narasimhan		0	2025-03-30 12:38:39.687153
HSDiC	2025-04-14	Yaguang Li		0	2025-03-30 12:38:39.687153
IDPSurvival	2025-04-14	Francesca Mangili		0	2025-03-30 12:38:39.687153
imguR	2025-04-14	Thomas J. Leeper		0	2025-03-30 12:38:39.687153
InPosition	2025-04-14	Derek Beaton		0	2025-03-30 12:38:39.687153
IRISSeismic	2025-04-14	Gillian Sharer		0	2025-03-30 12:38:39.687153
JavaGD	2025-04-14	Simon Urbanek		0	2025-03-30 12:38:39.687153
kirby21.fmri	2025-04-14	John Muschelli		0	2025-03-30 12:38:39.687153
kirby21.t1	2025-04-14	John Muschelli		0	2025-03-30 12:38:39.687153
kknn	2025-04-14	Klaus Schliep		0	2025-03-30 12:38:39.687153
languageR	2025-04-14	R. H. Baayen		0	2025-03-30 12:38:39.687153
lar	2025-04-14	Richard Zijdeman		0	2025-03-30 12:38:39.687153
latte	2025-04-14	David Kahle		0	2025-03-30 12:38:39.687153
lazyWeave	2025-04-14	Benjamin Nutter		0	2025-03-30 12:38:39.687153
LCAvarsel	2025-04-14	Michael Fop		0	2025-03-30 12:38:39.687153
leabRa	2025-04-14	Johannes Titz		0	2025-03-30 12:38:39.687153
leaflet.esri	2025-04-14	Bhaskar Karambelkar		0	2025-03-30 12:38:39.687153
leanpubr	2025-04-14	John Muschelli		0	2025-03-30 12:38:39.687153
leidenAlg	2025-04-14	Evan Biederstedt		0	2025-03-30 12:38:39.687153
LibOPF	2025-04-14	Rafael Junqueira Martarelli		0	2025-03-30 12:38:39.687153
lifelogr	2025-04-14	Lisa Ann Yu		0	2025-03-30 12:38:39.687153
LifeTables	2025-04-14	David J. Sharrow		0	2025-03-30 12:38:39.687153
LightningR	2025-04-14	Kolodziejski Kamil		0	2025-03-30 12:38:39.687153
likert	2025-04-14	Jason Bryer		0	2025-03-30 12:38:39.687153
LongMemoryTS	2025-04-14	Christian Leschinski		0	2025-03-30 12:38:39.687153
lpSolveAPI	2025-04-14	Florian Schwendinger		0	2025-03-30 12:38:39.687153
lsbclust	2025-04-14	Pieter Schoonees		0	2025-03-30 12:38:39.687153
lspartition	2025-04-14	Yingjie Feng		0	2025-03-30 12:38:39.687153
m2b	2025-04-14	Laurent Dubroca		0	2025-03-30 12:38:39.687153
marg	2025-04-14	Alessandra R. Brazzale		0	2025-03-30 12:38:39.687153
mcmcplots	2025-04-14	S. McKay Curtis		0	2025-03-30 12:38:39.687153
MDplot	2025-04-14	Christian Margreitter		0	2025-03-30 12:38:39.687153
MDSMap	2025-04-14	Bram Boskamp		0	2025-03-30 12:38:39.687153
mediation	2025-04-14	Teppei Yamamoto		0	2025-03-30 12:38:39.687153
MiDA	2025-04-14	Elena Filatova		0	2025-03-30 12:38:39.687153
miniUI	2025-04-14	Joe Cheng		0	2025-03-30 12:38:39.687153
miscset	2025-04-14	Sven E. Templer		0	2025-03-30 12:38:39.687153
monitoR	2025-04-14	Sasha D. Hafner		0	2025-03-30 12:38:39.687153
MortalityGaps	2025-04-14	Marius D. Pascariu		0	2025-03-30 12:38:39.687153
msme	2025-04-14	Andrew Robinson		0	2025-03-30 12:38:39.687153
mtsdi	2025-04-14	Washington Junger		0	2025-03-30 12:38:39.687153
multilevelPSA	2025-04-14	Jason Bryer		0	2025-03-30 12:38:39.687153
multiway	2025-04-14	Nathaniel E. Helwig		0	2025-03-30 12:38:39.687153
musica	2025-04-14	Martin Hanel		0	2025-03-30 12:38:39.687153
neojags	2025-04-14	Achmad Syahrul Choir		0	2025-03-30 12:38:39.687153
networkD3	2025-04-14	Christopher Gandrud		0	2025-03-30 12:38:39.687153
networkDynamicData	2025-04-14	Skye Bender-deMoll		0	2025-03-30 12:38:39.687153
nlcv	2025-04-14	Laure Cougnaud		0	2025-03-30 12:38:39.687153
nlt	2025-04-14	Matt Nunes		0	2025-03-30 12:38:39.687153
NORMA	2025-04-14	Jesus Prada		0	2025-03-30 12:38:39.687153
ODEsensitivity	2025-04-14	Dirk Surmann		0	2025-03-30 12:38:39.687153
oglmx	2025-04-14	Nathan Carroll		0	2025-03-30 12:38:39.687153
omics	2025-04-14	Gianluca Campanella		0	2025-03-30 12:38:39.687153
optbdmaeAT	2025-04-14	Dibaba Bayisa Gemechu		0	2025-03-30 12:38:39.687153
optrcdmaeAT	2025-04-14	Dibaba Bayisa Gemechu		0	2025-03-30 12:38:39.687153
overture	2025-04-14	Kurtis Shuler		0	2025-03-30 12:38:39.687153
pampe	2025-04-14	Ainhoa Vega-Bayo		0	2025-03-30 12:38:39.687153
panelaggregation	2025-04-14	Matthias Bannert		0	2025-03-30 12:38:39.687153
paropt	2025-04-14	Krämer Konrad		0	2025-03-30 12:38:39.687153
pbdMPI	2025-04-14	Wei-Chen Chen		0	2025-03-30 12:38:39.687153
pbdZMQ	2025-04-14	Wei-Chen Chen		0	2025-03-30 12:38:39.687153
pcaL1	2025-04-14	Paul Brooks		0	2025-03-30 12:38:39.687153
pcdpca	2025-04-14	Lukasz Kidzinski		0	2025-03-30 12:38:39.687153
pdfsearch	2025-04-14	Brandon LeBeau		0	2025-03-30 12:38:39.687153
pdmod	2025-04-14	Chloe Bracis		0	2025-03-30 12:38:39.687153
performanceEstimation	2025-04-14	Luis Torgo		0	2025-03-30 12:38:39.687153
permGS	2025-04-14	Matthias Brueckner		0	2025-03-30 12:38:39.687153
pheatmap	2025-04-14	Raivo Kolde		0	2025-03-30 12:38:39.687153
PHENIX	2025-04-14	A. J. Muñoz-Pajares		0	2025-03-30 12:38:39.687153
phylotools	2025-04-14	Jinlong Zhang		0	2025-03-30 12:38:39.687153
PKI	2025-04-14	Simon Urbanek		0	2025-03-30 12:38:39.687153
pltesim	2025-04-14	Christopher Gandrud		0	2025-03-30 12:38:39.687153
polywog	2025-04-14	Brenton Kenkel		0	2025-03-30 12:38:39.687153
PortRisk	2025-04-14	Sourish Das		0	2025-03-30 12:38:39.687153
posterdown	2025-04-14	Brent Thorne		0	2025-03-30 12:38:39.687153
PowerNormal	2025-04-14	Gualberto Segundo Agamez Montalvo		0	2025-03-30 12:38:39.687153
pqantimalarials	2025-04-14	J. Patrick Renschler		0	2025-03-30 12:38:39.687153
PROJ	2025-04-14	Michael D. Sumner		0	2025-03-30 12:38:39.687153
propagate	2025-04-14	Andrej-Nikolai Spiess		0	2025-03-30 12:38:39.687153
psData	2025-04-14	Christopher Gandrud		0	2025-03-30 12:38:39.687153
pseval	2025-04-14	Michael C Sachs		0	2025-03-30 12:38:39.687153
PSGD	2025-04-14	Anthony Christidis		0	2025-03-30 12:38:39.687153
ptycho	2025-04-14	Laurel Stell		0	2025-03-30 12:38:39.687153
qpcR	2025-04-14	Andrej-Nikolai Spiess		0	2025-03-30 12:38:39.687153
QRegVCM	2025-04-14	"Andriyana.Y"		0	2025-03-30 12:38:39.687153
QuickJSR	2025-04-14	Andrew R. Johnson		0	2025-03-30 12:38:39.687153
QZ	2025-04-14	Wei-Chen Chen		0	2025-03-30 12:38:39.687153
r2glmm	2025-04-14	Byron Jaeger		0	2025-03-30 12:38:39.687153
r2sundials	2025-04-14	Serguei Sokol		0	2025-03-30 12:38:39.687153
r6extended	2025-04-14	Peter Meissner		0	2025-03-30 12:38:39.687153
ramify	2025-04-14	Brandon Greenwell		0	2025-03-30 12:38:39.687153
rankhazard	2025-04-14	Nanni Koski		0	2025-03-30 12:38:39.687153
rasclass	2025-04-14	Daniel Wiesmann		0	2025-03-30 12:38:39.687153
rbiom	2025-04-14	Daniel P. Smith		0	2025-03-30 12:38:39.687153
rbm25	2025-04-14	David Zimmermann-Kollenda		0	2025-03-30 12:38:39.687153
RBPcurve	2025-04-14	Giuseppe Casalicchio		0	2025-03-30 12:38:39.687153
RcmdrPlugin.GWRM	2025-04-14	Silverio Vilchez-Lopez		0	2025-03-30 12:38:39.687153
RcmdrPlugin.temis	2025-04-14	Milan Bouchet-Valat		0	2025-03-30 12:38:39.687153
Rcplex	2025-04-14	Stefan Theussl		0	2025-03-30 12:38:39.687153
RcppCWB	2025-04-14	Andreas Blaette		0	2025-03-30 12:38:39.687153
RcppDist	2025-04-14	JB Duck-Mayr		0	2025-03-30 12:38:39.687153
Rcsdp	2025-04-14	Hector Corrada Bravo		0	2025-03-30 12:38:39.687153
rdd	2025-04-14	Drew Dimmery		0	2025-03-30 12:38:39.687153
rdfp	2025-04-14	Steven M. Mortimer		0	2025-03-30 12:38:39.687153
RDML	2025-04-14	Konstantin A. Blagodatskikh		0	2025-03-30 12:38:39.687153
Rdsdp	2025-04-14	Zhisu Zhu		0	2025-03-30 12:38:39.687153
ReacTran	2025-04-14	Karline Soetaert		0	2025-03-30 12:38:39.687153
rebus.numbers	2025-04-14	Richard Cotton		0	2025-03-30 12:38:39.687153
remote	2025-04-14	Tim Appelhans		0	2025-03-30 12:38:39.687153
repmis	2025-04-14	Christopher Gandrud		0	2025-03-30 12:38:39.687153
reutils	2025-04-14	Gerhard Schöfl		0	2025-03-30 12:38:39.687153
revealjs	2025-04-14	JJ Allaire		0	2025-03-30 12:38:39.687153
RH2	2025-04-14	"David M. Kaplan"		0	2025-03-30 12:38:39.687153
RJcluster	2025-04-14	Rachael Shudde		0	2025-03-30 12:38:39.687153
rjmcmc	2025-04-14	Nick Gelling		0	2025-03-30 12:38:39.687153
rlang	2025-04-14	Lionel Henry		0	2025-03-30 12:38:39.687153
RmarineHeatWaves	2025-04-14	Albertus J. Smit		0	2025-03-30 12:38:39.687153
RMAWGEN	2025-04-14	Emanuele Cordano		0	2025-03-30 12:38:39.687153
rMR	2025-04-14	Tyler L. Moulton		0	2025-03-30 12:38:39.687153
rmumps	2025-04-14	Serguei Sokol		0	2025-03-30 12:38:39.687153
robreg3S	2025-04-14	Andy Leung		0	2025-03-30 12:38:39.687153
rolldown	2025-04-14	Yihui Xie		0	2025-03-30 12:38:39.687153
ROlogit	2025-04-14	Ning Yilin		0	2025-03-30 12:38:39.687153
RPEGLMEN	2025-04-14	Anthony Christidis		0	2025-03-30 12:38:39.687153
rptR	2025-04-14	Martin Stoffel		0	2025-03-30 12:38:39.687153
RSauceLabs	2025-04-14	John Harrison		0	2025-03-30 12:38:39.687153
rscopus	2025-04-14	John Muschelli		0	2025-03-30 12:38:39.687153
rshift	2025-04-14	Alex H. Room		0	2025-03-30 12:38:39.687153
RsimMosaic	2025-04-14	Alberto Krone-Martins		0	2025-03-30 12:38:39.687153
rtiktoken	2025-04-14	David Zimmermann-Kollenda		0	2025-03-30 12:38:39.687153
rucm	2025-04-14	Kaushik Roy Chowdhury		0	2025-03-30 12:38:39.687153
ruin	2025-04-14	Iegor Rudnytskyi		0	2025-03-30 12:38:39.687153
runjags	2025-04-14	Matthew Denwood		0	2025-03-30 12:38:39.687153
RZabbix	2025-04-14	Marcin Kosinski		0	2025-03-30 12:38:39.687153
s4vd	2025-04-14	Martin Sill		0	2025-03-30 12:38:39.687153
sass	2025-04-14	Carson Sievert		0	2025-03-30 12:38:39.687153
SCI	2025-04-14	Lukas Gudmundsson		0	2025-03-30 12:38:39.687153
SciViews	2025-04-14	Philippe Grosjean		0	2025-03-30 12:38:39.687153
scs	2025-04-14	Florian Schwendinger		0	2025-03-30 12:38:39.687153
selectMeta	2025-04-14	Kaspar Rufibach		0	2025-03-30 12:38:39.687153
seleniumPipes	2025-04-14	John Harrison		0	2025-03-30 12:38:39.687153
SemiPar	2025-04-14	Billy Aung Myint		0	2025-03-30 12:38:39.687153
SensusR	2025-04-14	Matthew S. Gerber		0	2025-03-30 12:38:39.687153
sesem	2025-04-14	Eric Lamb		0	2025-03-30 12:38:39.687153
sft	2025-04-14	Joe Houpt		0	2025-03-30 12:38:39.687153
shopifyr	2025-04-14	Charlie Friedemann		0	2025-03-30 12:38:39.687153
SimComp	2025-04-14	Mario Hasler		0	2025-03-30 12:38:39.687153
SimCop	2025-04-14	Berwin A. Turlach		0	2025-03-30 12:38:39.687153
simMP	2025-04-14	Nan Zhou		0	2025-03-30 12:38:39.687153
simplexreg	2025-04-14	Peng Zhang		0	2025-03-30 12:38:39.687153
smcryptoR	2025-04-14	Meng Yu		0	2025-03-30 12:38:39.687153
smoothROCtime	2025-04-14	Susana Diaz-Coto		0	2025-03-30 12:38:39.687153
