Package	Deadline	Maintainer	Packages	Dependencies	Snapshot
rrcov	2024-09-20	Valentin Todorov	bigdatadist, BMA, cellWise, crmReg, DepthProc, funcharts, geneticae, groc, GSE, ICSClust, ICSShiny, MAINT.Data, mcrPioda, MVTests, pmartR, QuadratiK, RcmdrPlugin.PcaRobust, riv, RobAStBase, robCompositions, RobStatTM, robust, robustfa, rospca, rrcov3way, rrcovHD, rrcovNA, rstanbdp, ssMRCD, TCIU, BCEE, clustvarsel, Ecfun, maclogp, mlogitBMA, classmap, ConfidenceEllipse, fMRIscrub, OutliersO3, RCTS, RDnp, RMSS, robStepSplitReg, srlars, familial, OptimaRegion, hetsurrSurv, ktaucenters, robreg3S, robustsur, robustvarComp, RobExtremes, RobLox, ROptEst, baker, CMMs, facmodCS, facmodTS, PCRA, RPEIF, RPESE, RRBoost, adventr, lolR, mmiCATs, outliers.ts.oga, RobMixReg, Ecdat, RMBC, RobLoxBioC, RPEGLMEN, DWreg, gk, BDWreg	74	2024-09-27 14:17:05.801265
FKF.SP	2024-09-23	Thomas Aspinall	NFCP	1	2024-09-27 14:17:05.801265
arcgisgeocode	2024-09-26	Josiah Parry		0	2024-09-27 14:17:05.801265
arcgisplaces	2024-09-26	Josiah Parry		0	2024-09-27 14:17:05.801265
msmtools	2024-09-26	Francesco Grossetti		0	2024-09-27 14:17:05.801265
WeightSVM	2024-09-28	Tianchen Xu	ECTSVR, mlpwr, mpath, bujar, irboost, nbfar, NBtsVarSel	7	2024-09-27 14:17:05.801265
lassoshooting	2024-09-28	Tobias Abenius	clogitLasso, epoc, rRAP	3	2024-09-27 14:17:05.801265
Rcatch22	2024-09-28	Trent Henderson	theft, theftdlc	2	2024-09-27 14:17:05.801265
EGAnet	2024-09-28	Hudson Golino	latentFactoR	1	2024-09-27 14:17:05.801265
geohabnet	2024-09-28	Krishna Keshav		0	2024-09-27 14:17:05.801265
R2SWF	2024-09-28	Yixuan Qiu		0	2024-09-27 14:17:05.801265
vol2birdR	2024-09-28	Adriaan M. Dokter		0	2024-09-27 14:17:05.801265
sdpt3r	2024-09-29	Adam Rahman	edmcr, PlaneGeometry, graphicalExtremes, satdad	4	2024-09-27 14:17:05.801265
mra	2024-09-29	Trent McDonald		0	2024-09-27 14:17:05.801265
seminr	2024-09-29	Nicholas Patrick Danks		0	2024-09-27 14:17:05.801265
fields	2024-09-30	Douglas Nychka	ADPclust, ASMap, aSPU, astrochron, autoFRK, autoimage, aweSOM, BallMapper, BayesLCA, BayesNetBP, bayesPop, biClassify, bioRad, bipartite, biwavelet, bkmr, BMRMM, BoundaryStats, BRcal, Canopy, CCA, ccTensor, chillR, ciftiTools, CJIVE, cmR, cmsafops, cmsafvis, CNLTtsa, CoastlineFD, cocons, convoSPAT, cope, corr2D, CSHShydRology, dartR, dartR.sim, dcTensor, demu, DesignCTPB, distantia, earlywarnings, eDITH, EGRET, EMD, envi, ETAS, etasFLP, ExpAnalysis3d, expectreg, fcfdr, fcr, fdasrvf, fence, FLightR, fnets, foreSIGHT, fpa, fsbrain, funData, gainML, gapfill, gateR, GeneralizedWendland, GeoAdjust, geoelectrics, GEOmap, GeoModels, georob, geospt, geosptdb, goeveg, GPFDA, GPvecchia, GRIDCOPULA, gwrr, hero, hglasso, hht, highriskzone, Hmsc, infraFDTD.assist, JOPS, klovan, landsepi, LatticeKrig, lgcp, LMERConvenienceFunctions, mappoly, ModelMap, MOLHD, mousetrap, mrbsizeR, MRFA, MSIMST, MSmix, MultiObjMatch, mvLSW, NCutYX, nnTensor, nucim, oceanmap, OCNet, OptimaRegion, paramGUI, PEIP, plsgenomics, ppgm, prevR, pspatreg, qfa, qlcVisualize, RadioSonde, ramps, reslr, RFOC, rhcoclust, rivnet, RNCEP, rNOMADS, robflreg, RPANDA, rsat, RsimMosaic, rworldmap, SafeVote, scBio, SeBR, Semblance, SensMap, siland, smosr, socialmixr, soilphysics, spant, sparrpowR, sparseBC, SpatialExtremes, SpatialVS, SpatialVx, SpATS, spatsurv, spBayesSurv, SpectralMap, spm2, spmoran, spThin, stilt, StMoMo, stocc, stopp, stxplore, SUMMER, SurvCorr, SynchWave, telefit, TideCurves, TIMP, topologyGSA, TrackReconstruction, treespace, uci, Umatrix, vectorwavelet, verification, voluModel, Voss, vote, warpMix, wavScalogram, waywiser, WRTDStidal, wsyn, MiSPU, WaverideR, EstimationTools, gear, bioregion, bootPLS, cassandRa, econetwork, econullnetr, NIMAA, nos, PhageCocktail, plsRglm, tapnet, bkmrhat, CompMix, brainKCCA, RFCCA, seedCCA, studyStrap, mwTensor, decisionSupport, BayesfMRI, VertexWiseR, cmsaf, EGRETci, EMDANNhybrid, EMDSVRhybrid, LMD, TSPred, ETASbootstrap, dirttee, locpolExpectile, fdacluster, FADPclust, FunctanSNP, MFPCA, MJMbamlss, multifamm, squat, Rquake, DGP4LCF, VeccTMVN, MLCOPULA, DWLasso, harbinger, tspredit, ecpc, fxTWAPLS, growthPheno, qtlpoly, mvLSWimpute, RchivalTag, RobustANOVA, MultiGroupO, arakno, BAwiR, jcext, rfishnet2, spidR, StormR, tailDepFun, agriutilities, statgenHTP, statgenSTA, steprf, gatoRs, SSDM, wallace, clmplus, CvmortalityMult, surveyPrev, locaR, CSTools, ordinalForest, PRSim, CSIndicators, RelDists, plsRbeta, plsRcox, statgenGxE, stepgbm, predtoolsTS, biospear, plasma	258	2024-09-27 14:17:05.801265
survminer	2024-09-30	Alboukadel Kassambara	allMT, AutoScore, BEAMR, BioPred, BRACE, coda4microbiome, CondiS, Coxmos, csmpv, FlexVarJM, GFDsurv, ggquickeda, GofCens, IDMIR, lilikoi, LongCART, MetabolicSurv, MicrobiomeSurv, MiMIR, NADA2, Oncofilterfast, OneSampleLogRankTest, pathwayTMB, PMAPscore, ProgModule, rcssci, reconstructKM, SHELF, signatureSurvival, SMDIC, survivalAnalysis, SurvMetrics, tinyarray, TOmicsVis, vsd, convdistr, disbayes	37	2024-09-27 14:17:05.801265
beastier	2024-09-30	Richèl J.C. Bilderbeek	babette, mauricer, mcbette, nodeSub	4	2024-09-27 14:17:05.801265
hydroTSM	2024-09-30	Mauricio Zambrano-Bigiarini	hydroGOF, SWTools, aws.wrfsmn	3	2024-09-27 14:17:05.801265
faux	2024-09-30	Lisa DeBruine	dfr, sgs	2	2024-09-27 14:17:05.801265
bayesreg	2024-09-30	Daniel F. Schmidt	VsusP	1	2024-09-27 14:17:05.801265
hydroGOF	2024-09-30	Mauricio Zambrano-Bigiarini	aws.wrfsmn	1	2024-09-27 14:17:05.801265
MixMatrix	2024-09-30	Geoffrey Thompson	CausalMBSTS	1	2024-09-27 14:17:05.801265
BinGSD	2024-09-30	Lei Wang		0	2024-09-27 14:17:05.801265
card	2024-09-30	Anish S. Shah		0	2024-09-27 14:17:05.801265
catsim	2024-09-30	Geoffrey Thompson		0	2024-09-27 14:17:05.801265
clusterCons	2024-09-30	Dr. T. Ian Simpson		0	2024-09-27 14:17:05.801265
CRMetrics	2024-09-30	Rasmus Rydbirk		0	2024-09-27 14:17:05.801265
dotgen	2024-09-30	Xiaoran Tong		0	2024-09-27 14:17:05.801265
ElevDistr	2024-09-30	Livio Bätscher		0	2024-09-27 14:17:05.801265
FSelectorRcpp	2024-09-30	Zygmunt Zawadzki		0	2024-09-27 14:17:05.801265
GD	2024-09-30	Yongze Song		0	2024-09-27 14:17:05.801265
gpbStat	2024-09-30	Nandan Patil		0	2024-09-27 14:17:05.801265
hansard	2024-09-30	Evan Odell		0	2024-09-27 14:17:05.801265
idmodelr	2024-09-30	Sam Abbott		0	2024-09-27 14:17:05.801265
maraca	2024-09-30	Monika Huhn		0	2024-09-27 14:17:05.801265
mark	2024-09-30	Jordan Mark Barbone		0	2024-09-27 14:17:05.801265
miLAG	2024-09-30	Bogna Smug		0	2024-09-27 14:17:05.801265
neuronorm	2024-09-30	David Payares		0	2024-09-27 14:17:05.801265
NMRphasing	2024-09-30	Aixiang Jiang		0	2024-09-27 14:17:05.801265
normfluodbf	2024-09-30	Tingwei Adeck		0	2024-09-27 14:17:05.801265
orcutt	2024-09-30	Stefano Spada		0	2024-09-27 14:17:05.801265
physiology	2024-09-30	Jack O. Wasey		0	2024-09-27 14:17:05.801265
plantecowrap	2024-09-30	Joseph Stinziano		0	2024-09-27 14:17:05.801265
powerNLSEM	2024-09-30	Julien Patrick Irmer		0	2024-09-27 14:17:05.801265
PRISMAstatement	2024-09-30	Jack O. Wasey		0	2024-09-27 14:17:05.801265
PRTree	2024-09-30	Alisson Silva Neimaier		0	2024-09-27 14:17:05.801265
rbch	2024-09-30	Rucknium		0	2024-09-27 14:17:05.801265
saens	2024-09-30	Ridson Al Farizal P		0	2024-09-27 14:17:05.801265
SafeVote	2024-09-30	Clark Thomborson		0	2024-09-27 14:17:05.801265
scoringutils	2024-09-30	Nikos Bosse		0	2024-09-27 14:17:05.801265
scSpatialSIM	2024-09-30	Fridley Lab		0	2024-09-27 14:17:05.801265
SecDim	2024-09-30	Yongze Song		0	2024-09-27 14:17:05.801265
SSRA	2024-09-30	Takuya Yanagida		0	2024-09-27 14:17:05.801265
Thermistor	2024-09-30	Yao Xiao		0	2024-09-27 14:17:05.801265
tidysq	2024-09-30	Dominik Rafacz		0	2024-09-27 14:17:05.801265
TPMplt	2024-09-30	Chen Zhang		0	2024-09-27 14:17:05.801265
Umoments	2024-09-30	Inna Gerlovina		0	2024-09-27 14:17:05.801265
WMWssp	2024-09-30	Martin Happ		0	2024-09-27 14:17:05.801265
coro	2024-10-02	Lionel Henry	brulee, cito, crumble, geodl, luz, scDHA, selenider, tabnet, torch, trampoline, SEMdeep, scCAN, ScRNAIMM, BKTR, causalOT, engression, glmnetr, innsight, lambdaTS, madgrad, mlr3torch, nFunNN, PLNmodels, proteus, RGAN, sits, spinner, topicmodels.etm, torchaudio, torchdatasets, torchopt, torchvision, torchvisionlib	33	2024-09-27 14:17:05.801265
aws	2024-10-02	Joerg Polzehl	BBEST, dti, fmri, qMRI, TCIU	5	2024-09-27 14:17:05.801265
digitalDLSorteR	2024-10-02	Diego Mañanes		0	2024-09-27 14:17:05.801265
