Package	Deadline	Maintainer	Packages	Dependencies	Snapshot
BRugs	2025-03-12	Uwe Ligges		0	2025-03-19 01:26:56.330173
SPUTNIK	2025-03-18	Paolo Inglese		0	2025-03-19 01:26:56.330173
btergm	2025-03-19	Philip Leifeld	ergMargins, netmediate	2	2025-03-19 01:26:56.330173
EFAtools	2025-03-19	Markus Steiner	EFA.dimensions	1	2025-03-19 01:26:56.330173
greatR	2025-03-19	Ruth Kristianingsih		0	2025-03-19 01:26:56.330173
libgeos	2025-03-20	Dewey Dunnington	geos, bigDM, centerline, geomander, osdatahub, redistmetrics, alarmdata, redistverse, redist	9	2025-03-19 01:26:56.330173
symengine	2025-03-20	Jialin Ma	nlmixr2est, nlmixr2extra, babelmixr2, nlmixr2, nlmixr2lib, nlmixr2plot, shinyMixR, xpose.nlmixr2, nlmixr2rpt	9	2025-03-19 01:26:56.330173
DataCombine	2025-03-20	Christopher Gandrud	E4tools, gesttools, psData, rties	4	2025-03-19 01:26:56.330173
datasailr	2025-03-20	Toshihiro Umehara		0	2025-03-19 01:26:56.330173
disprofas	2025-03-20	Pius Dahinden		0	2025-03-19 01:26:56.330173
ecb	2025-03-20	Eric Persson		0	2025-03-19 01:26:56.330173
gdalcubes	2025-03-20	Marius Appel		0	2025-03-19 01:26:56.330173
hacksaw	2025-03-20	David Ranzolin		0	2025-03-19 01:26:56.330173
jsonStrings	2025-03-20	Stéphane Laurent		0	2025-03-19 01:26:56.330173
manymodelr	2025-03-20	Nelson Gonzabato		0	2025-03-19 01:26:56.330173
multinet	2025-03-20	Matteo Magnani		0	2025-03-19 01:26:56.330173
opendatatoronto	2025-03-20	Sharla Gelfand		0	2025-03-19 01:26:56.330173
R2BayesX	2025-03-20	Nikolaus Umlauf		0	2025-03-19 01:26:56.330173
Rcrawler	2025-03-20	Salim Khalil		0	2025-03-19 01:26:56.330173
rflashtext	2025-03-20	Abraham Jaimes		0	2025-03-19 01:26:56.330173
tabulate	2025-03-20	Daniel Falbel		0	2025-03-19 01:26:56.330173
unitizer	2025-03-20	Brodie Gaslam		0	2025-03-19 01:26:56.330173
archive	2025-03-21	Gábor Csárdi	amadeus, arealDB, ARPALData, flightsbr, happign, qualtRics, RALSA, shinylive	8	2025-03-19 01:26:56.330173
hutilscpp	2025-03-21	Hugh Parsonage	grattan, healthyAddress	2	2025-03-19 01:26:56.330173
miWQS	2025-03-21	Paul M. Hargarten	marlod	1	2025-03-19 01:26:56.330173
DataFakeR	2025-03-21	Krystian Igras		0	2025-03-19 01:26:56.330173
RAMClustR	2025-03-21	Helge Hecht		0	2025-03-19 01:26:56.330173
sasr	2025-03-21	Liming Li		0	2025-03-19 01:26:56.330173
shiny.info	2025-03-21	Jakub Nowicki		0	2025-03-19 01:26:56.330173
rmzqc	2025-03-22	Chris Bielow	PTXQC, RKorAPClient	2	2025-03-19 01:26:56.330173
dtmapi	2025-03-22	Luong Bang Tran		0	2025-03-19 01:26:56.330173
nestedmodels	2025-03-22	Ashby Thorpe		0	2025-03-19 01:26:56.330173
qdapRegex	2025-03-23	Tyler Rinker	BAwiR, edgar, ggfootball, qdap, rdhs, sgat, textclean, UniprotR, vegtable, WhatsR, worldfootballR, disclosuR, NLPutils, surveyPrev, idiolect, miRetrieve, NUSS, sentimentr, textstem, upstartr, ProtE, play, conversim, WeatherSentiment, akc, doc2concrete, MetaNLP, poldis, DICEM	29	2025-03-19 01:26:56.330173
gdm	2025-03-24	Matt Fitzpatrick		0	2025-03-19 01:26:56.330173
cxhull	2025-03-26	Stéphane Laurent	archeoViz, gyro, Apollonius	3	2025-03-19 01:26:56.330173
CAESAR.Suite	2025-03-26	Xiao Zhang		0	2025-03-19 01:26:56.330173
hacksig	2025-03-26	Andrea Carenzo		0	2025-03-19 01:26:56.330173
jamba	2025-03-26	James M. Ward		0	2025-03-19 01:26:56.330173
massiveGST	2025-03-26	Stefano Maria Pagnotta		0	2025-03-19 01:26:56.330173
retistruct	2025-03-26	David C. Sterratt		0	2025-03-19 01:26:56.330173
