Package	Deadline	Maintainer	Packages	Dependencies	Snapshot
BRugs	2025-03-12	Uwe Ligges		0	2025-03-15 05:19:07.247707
T2DFitTailor	2025-03-14	Cheng Liu		0	2025-03-15 05:19:07.247707
easycsv	2025-03-16	Dror Bogin	gimmeTools, SemNetCleaner, SemNetDictionaries, uniset, scicomptools	5	2025-03-15 05:19:07.247707
hilldiv	2025-03-16	Antton Alberdi		0	2025-03-15 05:19:07.247707
TestGenerator	2025-03-16	Cesar Barboza		0	2025-03-15 05:19:07.247707
wxgenR	2025-03-16	David Woodson		0	2025-03-15 05:19:07.247707
skellam	2025-03-17	Patrick E. Brown	MLE, PINstimation, powerHE	3	2025-03-15 05:19:07.247707
noegletalR	2025-03-17	Frederik Larsen		0	2025-03-15 05:19:07.247707
SPUTNIK	2025-03-18	Paolo Inglese		0	2025-03-15 05:19:07.247707
ICS	2025-03-19	Klaus Nordhausen	ICSClust, ICSNP, ICSOutlier, ICSShiny, ICtest, MNM, ellipticalsymmetry, fitHeavyTail, MultNonParam, TCIU, singR, ssaBSS, tensorBSS, tsBSS, mvctm, highOrderPortfolios	16	2025-03-15 05:19:07.247707
btergm	2025-03-19	Philip Leifeld	ergMargins, netmediate	2	2025-03-15 05:19:07.247707
EFAtools	2025-03-19	Markus Steiner	EFA.dimensions	1	2025-03-15 05:19:07.247707
greatR	2025-03-19	Ruth Kristianingsih		0	2025-03-15 05:19:07.247707
libgeos	2025-03-20	Dewey Dunnington	geos, bigDM, centerline, geomander, osdatahub, redistmetrics, alarmdata, redistverse, redist	9	2025-03-15 05:19:07.247707
symengine	2025-03-20	Jialin Ma	nlmixr2est, nlmixr2extra, babelmixr2, nlmixr2, nlmixr2lib, nlmixr2plot, shinyMixR, xpose.nlmixr2, nlmixr2rpt	9	2025-03-15 05:19:07.247707
mgm	2025-03-20	Jonas Haslbeck 	bootnet, mDAG, MultiGroupO, IVPP, powerly	5	2025-03-15 05:19:07.247707
DataCombine	2025-03-20	Christopher Gandrud	E4tools, gesttools, psData, rties	4	2025-03-15 05:19:07.247707
officedown	2025-03-20	David Gohel	ratlas, TestAnaAPP, unhcrdown	3	2025-03-15 05:19:07.247707
clustermq	2025-03-20	Michael Schubert	historicalborrowlong	1	2025-03-15 05:19:07.247707
accessr	2025-03-20	Paul J. Northrop		0	2025-03-15 05:19:07.247707
datasailr	2025-03-20	Toshihiro Umehara		0	2025-03-15 05:19:07.247707
denim	2025-03-20	Anh Phan		0	2025-03-15 05:19:07.247707
