Package	Deadline	Maintainer	Packages	Dependencies	Snapshot
gghighlight	2024-06-17	Hiroaki Yutani	RNAseqQC, Spectran, SqueakR	3	2024-06-23 21:13:54.891874
nestedLogit	2024-06-17	Michael Friendly		0	2024-06-23 21:13:54.891874
autocart	2024-06-20	Ethan Ancell		0	2024-06-23 21:13:54.891874
CARlasso	2024-06-20	Yunyi Shen		0	2024-06-23 21:13:54.891874
fractalRegression	2024-06-20	Aaron Likens		0	2024-06-23 21:13:54.891874
mlrv	2024-06-20	Lujia Bai		0	2024-06-23 21:13:54.891874
seqest	2024-06-20	Xiaoba Pan		0	2024-06-23 21:13:54.891874
visR	2024-06-21	Mark Baillie		0	2024-06-23 21:13:54.891874
databraryr	2024-06-24	Rick O. Gilmore		0	2024-06-23 21:13:54.891874
cucumber	2024-06-25	Jakub Sobolewski		0	2024-06-23 21:13:54.891874
tune	2024-06-26	Max Kuhn	agua, autostats, finetune, finnts, healthyR.ai, HTRX, modeltime.resample, probably, RISCA, shinymodels, stacks, tabnet, text, tidyclust, tidymodels, tidyposterior, tidysdm, usemodels, viralmodels, workflowsets, tidybins, TidyConsultant, healthyverse, PsychWordVec, modeltime, OddsPlotty, rUM, healthyR.ts, tidyAML, MLDataR	30	2024-06-23 21:13:54.891874
DALEXtra	2024-06-26	Szymon Maksymiuk	tidysdm, viralx	2	2024-06-23 21:13:54.891874
cophescan	2024-06-26	Ichcha Manipur		0	2024-06-23 21:13:54.891874
NADIA	2024-06-26	Jan Borowski		0	2024-06-23 21:13:54.891874
regressinator	2024-06-26	Alex Reinhart		0	2024-06-23 21:13:54.891874
openxlsx	2024-06-27	Philipp Schauberger	act, agena.ai, anabel, AntibodyTiters, aoristic, aquodom, augmentedRCBD, autoGO, baizer, BayesBP, BeeBDC, bibliometrix, BiostatsUHNplus, blrm, BrazilCrime, bulkreadr, bursa, cats, CDSS, CLME, coefa, CohortPlat, COINr, compareDF, condformat, conmet, CoTiMA, CUFF, datadictionary, dataframeexplorer, defineR, do, dQTG.seq, easysurv, editData, emdi, epitweetr, espadon, export, exvatools, fasstr, genekitr, gerbil, gmoTree, GRShiny, GWASinspector, HadamardR, HiResTEC, Holomics, idcnrba, IDEATools, ie2misc, immcp, interca, iopspackage, isoorbi, ispdata, izmir, joinXL, jstager, KHQ, KLINK, knitxl, kutils, lares, lessR, libr, LifeInsureR, LLSR, MacBehaviour, macrocol, MainExistingDatasets, MetAlyzer, MFO, MHCtools, mimsy, miRetrieve, MLMOI, mpindex, NormData, odk, OenoKPM, OHCSpackage, One4All, OpenRepGrid, OpenRepGrid.ic, OralOpioids, oreo, ORFID, Pandora, povmap, presenter, psidR, qdap, QTL.gCIMapping, QTL.gCIMapping.GUI, qualitycontrol, rADA, RALSA, rbiom, REDCapDM, repana, reproducer, RGAP, RJafroc, Rtrack, saeTrafo, samr, sccca, scorecard, seasonalview, SEERaBomb, sherlock, shinypivottabler, sistec, SNPannotator, Spectran, survout, tablaxlsx, tablexlsx, tatoo, TestAnaAPP, tigerhitteR, umx, upstartr, uscoauditlog, varitas, whSample, word.alignment, xlsx2dfs, zoomGroupStats, plutor, PWIR, tosr, metaConvert, mojson, base.rms, cutoff, ggrisk, msig, nomogramFormula, set, ggplotAssist, rrtable, SemNetCleaner, HDOMDesign, rockchalk, stationery, tabledown, LDLcalc, Robyn, CliquePercolation, starvars, sassy, LifeInsuranceContracts, autostats, TidyConsultant, disclosuR, NLPutils, WhatsR, SMDIC, tidybins, negligible, r2mlm, rewie, semPlot, webr, scicomptools, bnpa, dySEM, EGAnet, lavaan.shiny, lcsm, lvnet, RSP, semdrw, semptools, vampyr, latentFactoR	179	2024-06-23 21:13:54.891874
ucminf	2024-06-27	K Hervé Dakpo	Benchmarking, ei, eicm, misclassGLM, MixSemiRob, mvord, optimg, optimizeR, ordgam, ordinal, orloca, phenofit, sfaR, SPreg, vcrpart, additiveDEA, Compind, farrell, hyperbolicDEA, jackstrap, npbr, rcDEA, skipTrack, ao, AutoScore, BayesOrdDesign, crch, drord, ecoCopula, GLMcat, jomo, metaSDTreg, MXM, optimus, pda, projpred, RcmdrPlugin.MPAStats, remiod, serp, orloca.es, RcmdrPlugin.orloca, micEconDistRay, exdqlm, MortalityGaps, ecopower, ecostats, micemd, mitml, clusterMI, mice, miceafter, psfmi, accelmissing, autoReg, BaM, basecamb, bootImpute, CALIBERrfimpute, dlookr, dynr, eatRep, finalfit, gFormulaMI, ggmice, HardyWeinberg, hhsmm, hot.deck, howManyImputations, idem, ImputeRobust, intmed, JWileymisc, logistf, MatchThem, mi4p, micd, miceadds, mifa, MIIPW, missCompare, missMDA, mixgb, MixtureMissing, mlim, MRPC, MSiP, NADIA, NIMAA, OTrecod, RBtest, realTimeloads, RfEmpImp, rqlm, semmcci, seqimpute, SLOPE, smdi, sociome, StackImpute, superMICE, SynDI, TestDataImputation, vsmi, weights, alookr, gtexture, compareGroups, MultiPhen, ToolsForCoDa, RNAseqNet, mind, multilevelTools, pscore, AUtests, mDAG, multisite.accuracy, pogit, Surrogate, BIFIEsurvey, Conigrave, mdmb, MKinfer, Factoshiny, geneticae, imp4p, INSPIRE, geneSLOPE, sgs, DIFplus, anesrake, DeepLearningCausal, exploratory, ezr, lctools, maic, matchMulti, poliscidata, PPbigdata, RCPA3, smacof, smacofx, smicd, MultiObjMatch, MKpower, npboottprm, AnthropMMD, asymmetry, cops, ecoregime, fmdu, FreeSortR, mappoly, MDSMap, mdsOpt, networktools, onemap, stops, lmap, qtlpoly, polymapR, bootnet, NetworkComparisonTest, NetworkComparr, bootwar, npboottprmFBar, powerly	166	2024-06-23 21:13:54.891874
signal	2024-06-27	Uwe Ligges	AEDForecasting, andurinha, ARGOS, biosignalEMG, breathtestcore, callsync, chipPCR, clinmon, clintools, communication, control, detectR, dplR, E4tools, eegkit, erah, erp.easy, eseis, forceplate, garma, GENEAclassify, GGIR, iemisc, imagefx, impactr, ir, IRISMustangMetrics, IRISSeismic, KneeArrower, L2E, locaR, MALDIrppa, matrixProfile, MIMSunit, mousetRajectory, movementsync, msdrought, musclesyneRgies, oceanwaves, OpenSpecy, PAMmisc, PAMpal, pawscore, perARMA, phase, ProTrackR, PupillometryR, PupilPre, ravetools, rchemo, realTimeloads, RespirAnalyzer, Rivivc, Rnmr1D, rwavelet, saccadr, sgolay, soundClass, soundgen, spant, spectacles, spectralAnalysis, spiro, sysid, tagtools, TBEST, trajr, tswge, tuneR, wearables, workloopR, breathteststan, MBmca, dendroNetwork, dendroTools, detrendeR, dfoliatR, iadf, mbr, measuRing, MtreeRing, pointRes, TRADER, xRing, agcounts, mMARCH.AC, postGGIR, RobRegression, MSclassifR, PAMscapes, expowo, praatpicture, voiceR, waves, AcousticNDLCodeR, AmigaFFH, ari, aws.polly, bioacoustics, dynaSpec, karaoke, monitoR, mscstts, NatureSounds, ohun, phonfieldwork, rPraat, Rraven, seewave, sonicscrewdriver, sonify, soundecology, SoundShape, text2speech, ThreeWiseMonkeys, voice, warbleR, ARUtools, musicNMR	119	2024-06-23 21:13:54.891874
pamr	2024-06-27	Rob Tibshirani 	AutoPipe, mpath, nlcv, stylo, bujar, irboost, nbfar, NBtsVarSel	8	2024-06-23 21:13:54.891874
decon	2024-06-27	Xiao-Feng Wang	lpme	1	2024-06-23 21:13:54.891874
maxnodf	2024-06-27	Christoph  Hoeppke		0	2024-06-23 21:13:54.891874
MPCR	2024-06-27	Sameh Abdulah		0	2024-06-23 21:13:54.891874
