Package	Deadline	Maintainer	Packages	Dependencies	Snapshot
qVarSel	2024-12-14	Stefano Benati		0	2024-12-20 05:17:31.360243
rdracor	2024-12-19	Ivan Pozdniakov		0	2024-12-20 05:17:31.360243
HMDHFDplus	2024-12-20	Tim Riffe	demography, VirtualPop, vital, popstudy, RcmdrPlugin.RiskDemo, SEERaBomb	6	2024-12-20 05:17:31.360243
inspectdf	2024-12-20	Alastair Rushworth	bulkreadr	1	2024-12-20 05:17:31.360243
quickPWCR	2024-12-20	Xiaohao Yang	streetscape	1	2024-12-20 05:17:31.360243
tidymv	2024-12-20	Stefano Coretta	rticulate	1	2024-12-20 05:17:31.360243
codebook	2024-12-20	Ruben Arslan		0	2024-12-20 05:17:31.360243
CoFRA	2024-12-20	Rune Matthiesen		0	2024-12-20 05:17:31.360243
covid19brazil	2024-12-20	Alexandre Loures		0	2024-12-20 05:17:31.360243
DNH4	2024-12-20	Chanyub Park		0	2024-12-20 05:17:31.360243
htmldf	2024-12-20	Alastair Rushworth		0	2024-12-20 05:17:31.360243
KaradaColor	2024-12-20	Masaki Fujishima		0	2024-12-20 05:17:31.360243
paleopop	2024-12-20	July Pilowsky		0	2024-12-20 05:17:31.360243
zerotradeflow	2024-12-20	Alexandre Loures		0	2024-12-20 05:17:31.360243
pkgdown	2024-12-24	Hadley Wickham	CALANGO, devtools, washr, activPAL, AHM, aMNLFA, AmpGram, anyLib, asremlPlus, BEACH, biospear, bisectr, BrailleR, CancerGram, changer, checkhelper, CompMix, coronavirus, covid19brazil, covid19italy, covid19sf, covid19swiss, crt2power, D2MCS, dartRverse, dataCompare, datr, easypackages, Elja, EpiSemble, EvoPhylo, fairness, FastUtils, fgitR, func2vis, fusen, GB5mcPred, githubinstall, gscaLCA, GSSTDA, HanStat, hlaR, LDNN, link2GI, macroBiome, margaret, MazamaCoreUtils, mcbette, MF.beta4, miscset, modelDown, netmhc2pan, newsanchor, nmadb, NoviceDeveloperResources, OhdsiShinyAppBuilder, OpEnHiMR, ordinalbayes, OVtool, penppml, personalr, PFIM, pkgverse, populationPDXdesign, psdr, pureseqtmr, qcapower, RadEro, rcompendium, rdomains, rdoxygen, riskmetric, RivRetrieve, roxygen2md, SCEM, SherlockHolmes, spRingsteen, srcpkgs, testthis, thinkr, understandBPMN, valuemap, creditr, dsld, uavRmp, AirMonitor, MazamaLocationUtils, MazamaSpatialPlots, MazamaSpatialUtils, MazamaTimeSeries, NoviceDeveloperResources2	91	2024-12-20 05:17:31.360243
R6P	2024-12-24	Harel Lustiger	BKTR, PTXQC, rmzqc, RKorAPClient	4	2024-12-20 05:17:31.360243
picasso	2024-12-25	Jason Ge	sparsevar, MissCP, VARDetect	3	2024-12-20 05:17:31.360243
