Package	Deadline	Maintainer	Packages	Dependencies	Snapshot
nplr	2025-01-24	Frederic Commo	MALDIcellassay, PvSTATEM	2	2025-01-24 13:22:25.567714
DDoutlier	2025-01-24	Jacob H. Madsen	Statsomat	1	2025-01-24 13:22:25.567714
HMMpa	2025-01-24	Ronja Foraita	coconots	1	2025-01-24 13:22:25.567714
MultAlloc	2025-01-24	Jose Brito	stratvns	1	2025-01-24 13:22:25.567714
twitteR	2025-01-24	Jeff Gentry	TwitterAutomatedTrading	1	2025-01-24 13:22:25.567714
ABCp2	2025-01-24	M. Catherine Duryea		0	2025-01-24 13:22:25.567714
additiveDEA	2025-01-24	Andreas Diomedes Soteriades		0	2025-01-24 13:22:25.567714
APCalign	2025-01-24	Daniel Falster		0	2025-01-24 13:22:25.567714
AssocAFC	2025-01-24	Khalid B. Kunji		0	2025-01-24 13:22:25.567714
CCTpack	2025-01-24	Royce Anders		0	2025-01-24 13:22:25.567714
CHFF	2025-01-24	Kyle A. Caudle		0	2025-01-24 13:22:25.567714
COCONUT	2025-01-24	Timothy E Sweeney		0	2025-01-24 13:22:25.567714
ConConPiWiFun	2025-01-24	Robin Girard		0	2025-01-24 13:22:25.567714
dhh	2025-01-24	Runlong Tang		0	2025-01-24 13:22:25.567714
DNLC	2025-01-24	Yusheng Ding		0	2025-01-24 13:22:25.567714
Dodge	2025-01-24	A. Jonathan R. Godfrey		0	2025-01-24 13:22:25.567714
eulerian	2025-01-24	Ashis Saha		0	2025-01-24 13:22:25.567714
fasjem	2025-01-24	Beilun Wang		0	2025-01-24 13:22:25.567714
IsotopeR	2025-01-24	Jake Ferguson		0	2025-01-24 13:22:25.567714
LncPath	2025-01-24	Junwei Han		0	2025-01-24 13:22:25.567714
LRcontrast	2025-01-24	Kevin Kokot		0	2025-01-24 13:22:25.567714
lrmest	2025-01-24	Ajith Dissanayake		0	2025-01-24 13:22:25.567714
msgpackR	2025-01-24	Mikiya TANIZAWA		0	2025-01-24 13:22:25.567714
MultiRR	2025-01-24	Yimen G. Araya-Ajoy		0	2025-01-24 13:22:25.567714
netdiffuseR	2025-01-24	George Vega Yon		0	2025-01-24 13:22:25.567714
NetSwan	2025-01-24	Serge Lhomme		0	2025-01-24 13:22:25.567714
NLRoot	2025-01-24	Zheng Sengui<1225620446@qq.com>		0	2025-01-24 13:22:25.567714
pco	2025-01-24	Georgi Marinov		0	2025-01-24 13:22:25.567714
ridittools	2025-01-24	Eric Bohlman		0	2025-01-24 13:22:25.567714
RPPairwiseDesign	2025-01-24	Mohamed Laib		0	2025-01-24 13:22:25.567714
SI	2025-01-24	Jinhong Du		0	2025-01-24 13:22:25.567714
suRtex	2025-01-24	Dustin Landers		0	2025-01-24 13:22:25.567714
TeachNet	2025-01-24	Georg Steinbuss		0	2025-01-24 13:22:25.567714
vfcp	2025-01-24	Josef Brejcha		0	2025-01-24 13:22:25.567714
wqs	2025-01-24	Jenna Czarnota		0	2025-01-24 13:22:25.567714
onemap	2025-01-25	Cristiane Taniguti		0	2025-01-24 13:22:25.567714
openmpt	2025-01-26	Pepijn de Vries		0	2025-01-24 13:22:25.567714
rflexscan	2025-01-26	Takahiro Otani		0	2025-01-24 13:22:25.567714
biomod2	2025-01-27	Maya Gueguen	ecospat, gecko, spm, wallace, spm2, stepgbm, steprf	7	2025-01-24 13:22:25.567714
TDA	2025-01-27	Jisu Kim	ashapesampler, etree, RPointCloud, TDAvec	4	2025-01-24 13:22:25.567714
OwenQ	2025-01-27	Stéphane Laurent	cTOST	1	2025-01-24 13:22:25.567714
databraryr	2025-01-27	Rick O. Gilmore		0	2025-01-24 13:22:25.567714
RcppUUID	2025-01-27	Artem Klevtsov		0	2025-01-24 13:22:25.567714
details	2025-01-28	Jonathan Sidi	carbonate, texPreview	2	2025-01-24 13:22:25.567714
exceedProb	2025-01-28	Brian D. Segal		0	2025-01-24 13:22:25.567714
excel.link	2025-01-28	Gregory Demin		0	2025-01-24 13:22:25.567714
Rdiagnosislist	2025-01-28	Anoop Shah		0	2025-01-24 13:22:25.567714
SFSI	2025-01-28	Marco Lopez-Cruz		0	2025-01-24 13:22:25.567714
tosr	2025-01-28	Sebastian Robledo		0	2025-01-24 13:22:25.567714
qmap	2025-01-29	Lukas Gudmundsson	CSTools, musica, reddPrec, CSIndicators	4	2025-01-24 13:22:25.567714
RFlocalfdr	2025-01-29	Robert Dunne		0	2025-01-24 13:22:25.567714
stratifyR	2025-01-29	Karuna G. Reddy		0	2025-01-24 13:22:25.567714
tsibble	2025-01-30	Earo Wang	brolgar, ctsfeatures, cubble, epe4md, fable, fable.ata, fable.prophet, fableCount, fabletools, feasts, fpp3, gratis, gravitas, iNZightTS, netseer, oddnet, RTL, RtsEva, theft, tidychangepoint, tidyindex, tsibbledata, tsibbletalk, TSstudio, UComp, UKgrid, USgrid, vital, finnts, theftdlc	30	2025-01-24 13:22:25.567714
