Package	Deadline	Maintainer	Packages	Dependencies	Snapshot
janitor	2025-01-10	Sam Firke	AdverseEvents, autostats, bambooHR, baseballr, bayesrules, BFS, bluebike, bndesr, BrazilCrime, cepumd, cleanepi, clockify, ConsRankClass, covid19india, cricketdata, crypto2, dacc, dail, dams, datazoom.amazonia, DCPO, diffdfs, drpop, eatRep, ech, epe4md, epiCleanr, epitweetr, etl, excluder, extractox, f1dataR, fabR, fastrep, fastRhockey, filebin, fitbitr, fitzRoy, FlickrAPI, flightsbr, framecleaner, getLattes, govinfoR, healthyR.data, hlaR, HLMdiag, HMDHFDplus, hoopR, hudr, IMD, influential, irtQ, ispdata, itraxR, khisr, lacrmr, madshapR, MAGMA.R, metricminer, mnis, modeltime, moderndive, nfl4th, nflfastR, octopus, oddsapiR, opinAr, otargen, otpr, presenter, protti, qualitycontrol, quid, redatam, REDCapDM, repoRter.nih, reservoirnet, rfars, rmdl, rSRD, SangerTools, scCustomize, speechbr, spotifyr, tabbycat, TangledFeatures, theftdlc, ThermalSampleR, threesixtygiving, tidybins, tidyDenovix, tidyREDCap, tntpr, unmconf, validata, vvauditor, wehoop, worldfootballR, zoomr, TidyConsultant, seasonalityPlot, macleish, banffIT, mlstrOpalr, Rmonize, healthyverse, emdi, lmeresampler, povmap, saeTrafo, demography, VirtualPop, vital, cancerscreening, finnts, healthyR.ai, healthyR.ts, modeltime.ensemble, modeltime.resample, nflverse, NFLSimulatoR, play, popstudy, RcmdrPlugin.RiskDemo, SEERaBomb, fastFMM, varTestnlme, mlmpower	128	2024-12-18 02:56:52.72453
geometry	2025-01-10	David C. Sterratt	alphashape3d, archetypal, archiDART, Arothron, BAT, betapart, blackbox, caRamel, cati, ChestVolume, ClaimsProblems, contoureR, CoopGame, curvHDR, ddalpha, DepthProc, DiceView, dispRity, EthSEQ, EvolutionaryGames, FD, FEA, fundiversity, gensphere, GeomArchetypal, gMOIP, GWSDAT, habtools, HybridMicrobiomes, hypervolume, Infusion, latentcor, Maeswrap, MBHdesign, mFD, modQR, Momocs, morphomap, mrfDepth, MultBiplotR, mvGPS, mvmesh, nonparaeff, pavo, pdfCluster, ProjectionBasedClustering, quadmesh, randomGLM, RegCombin, RepeatedHighDim, RoundAndRound, Rpolyhedra, rTwig, spaMM, SpatialfdaR, STEPCAM, TCIU, Toothnroll, ucie, Umatrix, VoxR, ashapesampler, LOMAR, divraster, red, ausplotsR, bivariatemaps, CommEcol, phyloregion, GTbasedIM, Anthropometry, curveDepth, pdSpecEst, TukeyRegion, familial, OptimaRegion, treats, EcoIndR, ecospace, gawdis, geosptdb, hillR, idar, pez, Select, SYNCSA, pcds, Ostats, raptr, mixedCCA, rospca, mvhist, SphericalCubature, Compind, recolorize, ftsa, smacofx, SaturnCoefficient, spex, IsoriX, NCC, FORTLS, adamethods, BAwiR, demography, RcmdrPlugin.RiskDemo, Rfssa, wwntests, chemodiv, nnspat, pcds.ugraph, canaper, gecko, cops, stops, ETRep, PCPS, popstudy, SEERaBomb	119	2024-12-18 02:56:52.72453
doRNG	2025-01-10	Renaud Gaujoux	adjustedCurves, autoMrP, bestNormalize, bhmbasket, bigsnpr, BSL, CDatanet, CICI, clustcurv, condSURV, Counterfactual, deltaccd, drugDemand, DynForest, ellipticalsymmetry, envi, EPX, evinf, ewoc, exuber, fabisearch, fect, FLORAL, funGp, gbts, GeDS, gratis, gsynth, hwep, hybridModels, kmBlock, latentcor, lcc, LSEbootLS, mclustAddons, MCPModBC, Mediana, metaplus, midasml, missForest, momentuHMM, mplot, nebula, PartialNetwork, randomLCA, redist, RobGARCHBoot, robmixglm, Robyn, rpm, rsides, segtest, seqimpute, skpr, sparrpowR, SparseMDC, sphunif, StochBlock, survidm, SVEMnet, tglkmeans, TRexSelector, updog, varclust, WebGestaltR, LongDat, phytoclass, povmap, RESIDE, basksim, locStra, PRSPGx, RapidoPGS, cenROC, mixedCCA, ADAPTS, bartMachine, funspace, FuzzyImputationTest, GenoPop, highMLR, imanr, imp4p, KarsTS, longit, MERO, missCompare, obliqueRSF, promor, simputation, speaq, alarmdata, redistverse, ridgetorus, scMappR, bartMan, EnsembleBase, iBART, mi4p, EnsembleCV, EnsemblePCReg, EnsemblePenReg	102	2024-12-18 02:56:52.72453
pkgdown	2025-01-10	Hadley Wickham	CALANGO, devtools, washr, activPAL, AHM, aMNLFA, AmpGram, anyLib, asremlPlus, BEACH, biospear, bisectr, BrailleR, CancerGram, changer, checkhelper, CompMix, coronavirus, covid19brazil, covid19italy, covid19sf, covid19swiss, crt2power, D2MCS, dartRverse, dataCompare, datr, easypackages, Elja, EpiSemble, EvoPhylo, fairness, FastUtils, fgitR, func2vis, fusen, GB5mcPred, githubinstall, gscaLCA, GSSTDA, HanStat, hlaR, LDNN, link2GI, macroBiome, margaret, MazamaCoreUtils, mcbette, MF.beta4, miscset, modelDown, netmhc2pan, newsanchor, nmadb, NoviceDeveloperResources, OhdsiShinyAppBuilder, OpEnHiMR, ordinalbayes, OVtool, penppml, personalr, PFIM, pkgverse, populationPDXdesign, psdr, pureseqtmr, qcapower, RadEro, rcompendium, rdomains, rdoxygen, riskmetric, RivRetrieve, roxygen2md, SCEM, SherlockHolmes, spRingsteen, srcpkgs, testthis, thinkr, understandBPMN, valuemap, dsld, uavRmp, AirMonitor, MazamaLocationUtils, MazamaSpatialPlots, MazamaSpatialUtils, MazamaTimeSeries, NoviceDeveloperResources2	90	2024-12-18 02:56:52.72453
distr	2025-01-10	Peter Ruckdeschel	distrDoc, distrEllipse, distrEx, distrMod, distrRmetrics, distrSim, distrTeach, EDOIF, fastglmpca, funStatTest, genlogis, mediationsens, meteR, miCoPTCM, moderate.mediation, RandVar, RcmdrPlugin.TeachStat, RobAStBase, RobExtremes, RobLox, RobLoxBioC, ROptEst, GJRM, distrTEst, BRBVS, flexmsm, micemd, penfa, clusterMI	29	2024-12-18 02:56:52.72453
ggiraph	2025-01-10	David Gohel	bartMan, bullseye, gg1d, ggfacto, ggiraphExtra, LipidomicsR, microhaplot, PieGlyph, RandomWalker, saros, shinyCohortBuilder, TimeVizPro, toxSummary, qPRAentry, EIX, otargen, predict3d, DImodelsVis, healthyverse	19	2024-12-18 02:56:52.72453
cobs	2025-01-10	Martin Maechler	biospear, demography, joineRML, L2E, logcondiscr, RPPASPACE, rTwig, simest, vital, popstudy, RcmdrPlugin.RiskDemo, SEERaBomb, jmBIG, vaccine	14	2024-12-18 02:56:52.72453
networkLite	2025-01-10	Samuel Jenness	EpiModel, networkDynamic, ergmgp, ITNr, ndtv, netdiffuseR, networkDynamicData, PAFit, statnet, tergm, tergmLite, tsna	12	2024-12-18 02:56:52.72453
metRology	2025-01-10	Stephen L R Ellison	bayes4psy, BayesRS, footBayes, masscor, poems, epizootic, paleopop	7	2024-12-18 02:56:52.72453
isotree	2025-01-10	David Cortes	bulkQC, ifCNVR, itsdm, reverseR	4	2024-12-18 02:56:52.72453
rAmCharts	2025-01-10	Benoit Thieurmel	antaresViz, linkspotter, opera, Bodi	4	2024-12-18 02:56:52.72453
Rmpi	2025-01-10	Hao Yu	bigGP, doMPI, regRSM, moc.gapbk	4	2024-12-18 02:56:52.72453
EnsembleBase	2025-01-10	Alireza S. Mahani	EnsembleCV, EnsemblePCReg, EnsemblePenReg	3	2024-12-18 02:56:52.72453
xpose	2025-01-10	Benjamin Guiastrennec	nlmixr2rpt, xpose.nlmixr2, xpose.xtras	3	2024-12-18 02:56:52.72453
nplr	2025-01-10	Frederic Commo	MALDIcellassay, PvSTATEM	2	2024-12-18 02:56:52.72453
tidyquant	2025-01-10	Matt Dancho	sweep, anomalize	2	2024-12-18 02:56:52.72453
BGGM	2025-01-10	Philippe Rast	easybgm	1	2024-12-18 02:56:52.72453
BIOMASS	2025-01-10	Dominique Lamonica	forestdynR	1	2024-12-18 02:56:52.72453
CAST	2025-01-10	Hanna Meyer	meteo	1	2024-12-18 02:56:52.72453
DDoutlier	2025-01-10	Jacob H. Madsen	Statsomat	1	2024-12-18 02:56:52.72453
EMCluster	2025-01-10	Wei-Chen Chen	MixfMRI	1	2024-12-18 02:56:52.72453
GauPro	2025-01-10	Collin Erickson	comparer	1	2024-12-18 02:56:52.72453
HMMpa	2025-01-10	Ronja Foraita	coconots	1	2024-12-18 02:56:52.72453
lordif	2025-01-10	Seung W. Choi	TestAnaAPP	1	2024-12-18 02:56:52.72453
MultAlloc	2025-01-10	Jose Brito	stratvns	1	2024-12-18 02:56:52.72453
reportRmd	2025-01-10	Lisa Avery	BiostatsUHNplus	1	2024-12-18 02:56:52.72453
rolog	2025-01-10	Matthias Gondan	mathml	1	2024-12-18 02:56:52.72453
twitteR	2025-01-10	Jeff Gentry	TwitterAutomatedTrading	1	2024-12-18 02:56:52.72453
vines	2025-01-10	Yasser Gonzalez-Fernandez	copulaedas	1	2024-12-18 02:56:52.72453
ABCp2	2025-01-10	M. Catherine Duryea		0	2024-12-18 02:56:52.72453
additiveDEA	2025-01-10	Andreas Diomedes Soteriades		0	2024-12-18 02:56:52.72453
APCalign	2025-01-10	Daniel Falster		0	2024-12-18 02:56:52.72453
AssetAllocation	2025-01-10	Alexandre Rubesam		0	2024-12-18 02:56:52.72453
AssocAFC	2025-01-10	Khalid B. Kunji		0	2024-12-18 02:56:52.72453
BayesMixSurv	2025-01-10	Alireza S. Mahani		0	2024-12-18 02:56:52.72453
BRugs	2025-01-10	Uwe Ligges		0	2024-12-18 02:56:52.72453
CAESAR.Suite	2025-01-10	Xiao Zhang		0	2024-12-18 02:56:52.72453
CalSim	2025-01-10	Johannes Resin		0	2024-12-18 02:56:52.72453
CCTpack	2025-01-10	Royce Anders		0	2024-12-18 02:56:52.72453
CHFF	2025-01-10	Kyle A. Caudle		0	2024-12-18 02:56:52.72453
cnum	2025-01-10	Elgar Teo		0	2024-12-18 02:56:52.72453
COCONUT	2025-01-10	Timothy E Sweeney		0	2024-12-18 02:56:52.72453
ConConPiWiFun	2025-01-10	Robin Girard		0	2024-12-18 02:56:52.72453
ctmcmove	2025-01-10	Ephraim Hanks		0	2024-12-18 02:56:52.72453
customizedTraining	2025-01-10	Scott Powers		0	2024-12-18 02:56:52.72453
Dark	2025-01-10	Jeremiah MF Kelly		0	2024-12-18 02:56:52.72453
dartR	2025-01-10	Bernd Gruber		0	2024-12-18 02:56:52.72453
dhh	2025-01-10	Runlong Tang		0	2024-12-18 02:56:52.72453
dhis2r	2025-01-10	Robinson Amanyiraho		0	2024-12-18 02:56:52.72453
digiRhythm	2025-01-10	Hassan-Roland Nasser		0	2024-12-18 02:56:52.72453
dimRed	2025-01-10	Guido Kraemer		0	2024-12-18 02:56:52.72453
DNLC	2025-01-10	Yusheng Ding		0	2024-12-18 02:56:52.72453
Dodge	2025-01-10	A. Jonathan R. Godfrey		0	2024-12-18 02:56:52.72453
ecdata	2025-01-10	Joshua Allen		0	2024-12-18 02:56:52.72453
eHOF	2025-01-10	Florian Jansen		0	2024-12-18 02:56:52.72453
EmbedSOM	2025-01-10	Mirek Kratochvil		0	2024-12-18 02:56:52.72453
epiCo	2025-01-10	Juan D. Umaña		0	2024-12-18 02:56:52.72453
eulerian	2025-01-10	Ashis Saha		0	2024-12-18 02:56:52.72453
fasjem	2025-01-10	Beilun Wang		0	2024-12-18 02:56:52.72453
fcaR	2025-01-10	Domingo Lopez Rodriguez		0	2024-12-18 02:56:52.72453
fdaPDE	2025-01-10	Eleonora Arnone		0	2024-12-18 02:56:52.72453
fedmatch	2025-01-10	Chris Webster		0	2024-12-18 02:56:52.72453
fluxfinder	2025-01-10	Stephanie Wilson		0	2024-12-18 02:56:52.72453
gdm	2025-01-10	Matt Fitzpatrick		0	2024-12-18 02:56:52.72453
GHCNr	2025-01-10	Emilio Berti		0	2024-12-18 02:56:52.72453
GIFT	2025-01-10	Pierre Denelle		0	2024-12-18 02:56:52.72453
grattan	2025-01-10	Hugh Parsonage		0	2024-12-18 02:56:52.72453
IntNMF	2025-01-10	Prabhakar Chalise		0	2024-12-18 02:56:52.72453
IP	2025-01-10	Thomas Soubiran		0	2024-12-18 02:56:52.72453
iso8601	2025-01-10	Jan van der Laan		0	2024-12-18 02:56:52.72453
IsotopeR	2025-01-10	Jake Ferguson		0	2024-12-18 02:56:52.72453
lmap	2025-01-10	Mark de Rooij		0	2024-12-18 02:56:52.72453
LncPath	2025-01-10	Junwei Han		0	2024-12-18 02:56:52.72453
LRcontrast	2025-01-10	Kevin Kokot		0	2024-12-18 02:56:52.72453
lrmest	2025-01-10	Ajith Dissanayake		0	2024-12-18 02:56:52.72453
LTRCforests	2025-01-10	Weichi Yao		0	2024-12-18 02:56:52.72453
madrat	2025-01-10	Jan Philipp Dietrich		0	2024-12-18 02:56:52.72453
marquee	2025-01-10	Thomas Lin Pedersen		0	2024-12-18 02:56:52.72453
memochange	2025-01-10	Kai Wenger		0	2024-12-18 02:56:52.72453
msBP	2025-01-10	Antonio Canale		0	2024-12-18 02:56:52.72453
msgpackR	2025-01-10	Mikiya TANIZAWA		0	2024-12-18 02:56:52.72453
MultiRR	2025-01-10	Yimen G. Araya-Ajoy		0	2024-12-18 02:56:52.72453
netdiffuseR	2025-01-10	George Vega Yon		0	2024-12-18 02:56:52.72453
NetSwan	2025-01-10	Serge Lhomme		0	2024-12-18 02:56:52.72453
NLRoot	2025-01-10	Zheng Sengui<1225620446@qq.com>		0	2024-12-18 02:56:52.72453
npmv	2025-01-10	Amanda Ellis		0	2024-12-18 02:56:52.72453
optpart	2025-01-10	David W. Roberts		0	2024-12-18 02:56:52.72453
OralOpioids	2025-01-10	Ankona Banerjee		0	2024-12-18 02:56:52.72453
pco	2025-01-10	Georgi Marinov		0	2024-12-18 02:56:52.72453
PvSTATEM	2025-01-10	Tymoteusz Kwiecinski		0	2024-12-18 02:56:52.72453
readxlsb	2025-01-10	Michael Allen		0	2024-12-18 02:56:52.72453
RFpredInterval	2025-01-10	Cansu Alakus		0	2024-12-18 02:56:52.72453
ridittools	2025-01-10	Eric Bohlman		0	2024-12-18 02:56:52.72453
RPPairwiseDesign	2025-01-10	Mohamed Laib		0	2024-12-18 02:56:52.72453
rwc	2025-01-10	Ephraim M. Hanks		0	2024-12-18 02:56:52.72453
scorematchingad	2025-01-10	Kassel Liam Hingee		0	2024-12-18 02:56:52.72453
selenider	2025-01-10	Ashby Thorpe		0	2024-12-18 02:56:52.72453
SI	2025-01-10	Jinhong Du		0	2024-12-18 02:56:52.72453
smoothAPC	2025-01-10	Alexander Dokumentov		0	2024-12-18 02:56:52.72453
spaa	2025-01-10	Jinlong Zhang		0	2024-12-18 02:56:52.72453
sparsevb	2025-01-10	Gabriel Clara		0	2024-12-18 02:56:52.72453
spEDM	2025-01-10	Wenbo Lv		0	2024-12-18 02:56:52.72453
stopdetection	2025-01-10	McCool Danielle		0	2024-12-18 02:56:52.72453
sundialr	2025-01-10	Satyaprakash Nayak		0	2024-12-18 02:56:52.72453
suRtex	2025-01-10	Dustin Landers		0	2024-12-18 02:56:52.72453
TeachNet	2025-01-10	Georg Steinbuss		0	2024-12-18 02:56:52.72453
tidysq	2025-01-10	Dominik Rafacz		0	2024-12-18 02:56:52.72453
tlm	2025-01-10	Jose Barrera-Gomez		0	2024-12-18 02:56:52.72453
vfcp	2025-01-10	Josef Brejcha		0	2024-12-18 02:56:52.72453
wqs	2025-01-10	Jenna Czarnota		0	2024-12-18 02:56:52.72453
cellWise	2025-01-12	Jakob Raymaekers	classmap, ConfidenceEllipse, fMRIscrub, GSE, OutliersO3, RCTS, RDnp, RMSS, robStepSplitReg, srlars, templateICAr, ktaucenters, robreg3S, robustsur, robustvarComp, RMBC	16	2024-12-18 02:56:52.72453
cherry	2025-01-12	Jelle Goeman	flip, CrossClustering, jointest, SEMgraph, SEMdeep	5	2024-12-18 02:56:52.72453
PieGlyph	2025-01-12	Rishabh Vishwakarma	DImodelsVis	1	2024-12-18 02:56:52.72453
DBpower	2025-01-12	Ryan Sun		0	2024-12-18 02:56:52.72453
DRviaSPCN	2025-01-12	Junwei Han		0	2024-12-18 02:56:52.72453
PVplr	2025-01-12	Roger French		0	2024-12-18 02:56:52.72453
RCTS	2025-01-12	Ewoud Heyndels		0	2024-12-18 02:56:52.72453
ROI.models.globalOptTests	2025-01-12	Florian Schwendinger		0	2024-12-18 02:56:52.72453
SlaPMEG	2025-01-12	Mitra Ebrahimpoor		0	2024-12-18 02:56:52.72453
SNPfiltR	2025-01-12	Devon DeRaad		0	2024-12-18 02:56:52.72453
STGS	2025-01-12	Neeraj Budhlakoti		0	2024-12-18 02:56:52.72453
mratios	2025-01-13	Frank Schaarschmidt	BSagri, SimComp, ANOM	3	2024-12-18 02:56:52.72453
enviGCMS	2025-01-13	Miao YU	pmd	1	2024-12-18 02:56:52.72453
gamCopula	2025-01-13	Thibault Vatter		0	2024-12-18 02:56:52.72453
georob	2025-01-13	Andreas Papritz		0	2024-12-18 02:56:52.72453
glycanr	2025-01-13	Ivo Ugrina		0	2024-12-18 02:56:52.72453
grec	2025-01-13	Wencheng Lau-Medrano		0	2024-12-18 02:56:52.72453
HospitalNetwork	2025-01-13	Pascal Crépey		0	2024-12-18 02:56:52.72453
lori	2025-01-13	Genevieve Robin		0	2024-12-18 02:56:52.72453
mregions2	2025-01-13	Salvador Jesús Fernández Bejarano		0	2024-12-18 02:56:52.72453
presmTP	2025-01-13	Gustavo Soutinho		0	2024-12-18 02:56:52.72453
Rnmr1D	2025-01-13	Daniel Jacob		0	2024-12-18 02:56:52.72453
valr	2025-01-13	Kent Riemondy		0	2024-12-18 02:56:52.72453
tidyfit	2025-01-14	Johann Pfitzinger		0	2024-12-18 02:56:52.72453
