Package	Deadline	Maintainer	Packages	Dependencies	Snapshot
nplr	2025-01-24	Frederic Commo	MALDIcellassay, PvSTATEM	2	2025-01-24 21:16:13.594246
DDoutlier	2025-01-24	Jacob H. Madsen	Statsomat	1	2025-01-24 21:16:13.594246
HMMpa	2025-01-24	Ronja Foraita	coconots	1	2025-01-24 21:16:13.594246
MultAlloc	2025-01-24	Jose Brito	stratvns	1	2025-01-24 21:16:13.594246
twitteR	2025-01-24	Jeff Gentry	TwitterAutomatedTrading	1	2025-01-24 21:16:13.594246
ABCp2	2025-01-24	M. Catherine Duryea		0	2025-01-24 21:16:13.594246
additiveDEA	2025-01-24	Andreas Diomedes Soteriades		0	2025-01-24 21:16:13.594246
APCalign	2025-01-24	Daniel Falster		0	2025-01-24 21:16:13.594246
AssocAFC	2025-01-24	Khalid B. Kunji		0	2025-01-24 21:16:13.594246
CCTpack	2025-01-24	Royce Anders		0	2025-01-24 21:16:13.594246
CHFF	2025-01-24	Kyle A. Caudle		0	2025-01-24 21:16:13.594246
COCONUT	2025-01-24	Timothy E Sweeney		0	2025-01-24 21:16:13.594246
ConConPiWiFun	2025-01-24	Robin Girard		0	2025-01-24 21:16:13.594246
dhh	2025-01-24	Runlong Tang		0	2025-01-24 21:16:13.594246
DNLC	2025-01-24	Yusheng Ding		0	2025-01-24 21:16:13.594246
Dodge	2025-01-24	A. Jonathan R. Godfrey		0	2025-01-24 21:16:13.594246
eulerian	2025-01-24	Ashis Saha		0	2025-01-24 21:16:13.594246
fasjem	2025-01-24	Beilun Wang		0	2025-01-24 21:16:13.594246
IsotopeR	2025-01-24	Jake Ferguson		0	2025-01-24 21:16:13.594246
LncPath	2025-01-24	Junwei Han		0	2025-01-24 21:16:13.594246
LRcontrast	2025-01-24	Kevin Kokot		0	2025-01-24 21:16:13.594246
lrmest	2025-01-24	Ajith Dissanayake		0	2025-01-24 21:16:13.594246
msgpackR	2025-01-24	Mikiya TANIZAWA		0	2025-01-24 21:16:13.594246
MultiRR	2025-01-24	Yimen G. Araya-Ajoy		0	2025-01-24 21:16:13.594246
netdiffuseR	2025-01-24	George Vega Yon		0	2025-01-24 21:16:13.594246
NetSwan	2025-01-24	Serge Lhomme		0	2025-01-24 21:16:13.594246
NLRoot	2025-01-24	Zheng Sengui<1225620446@qq.com>		0	2025-01-24 21:16:13.594246
pco	2025-01-24	Georgi Marinov		0	2025-01-24 21:16:13.594246
ridittools	2025-01-24	Eric Bohlman		0	2025-01-24 21:16:13.594246
RPPairwiseDesign	2025-01-24	Mohamed Laib		0	2025-01-24 21:16:13.594246
SI	2025-01-24	Jinhong Du		0	2025-01-24 21:16:13.594246
suRtex	2025-01-24	Dustin Landers		0	2025-01-24 21:16:13.594246
TeachNet	2025-01-24	Georg Steinbuss		0	2025-01-24 21:16:13.594246
vfcp	2025-01-24	Josef Brejcha		0	2025-01-24 21:16:13.594246
wqs	2025-01-24	Jenna Czarnota		0	2025-01-24 21:16:13.594246
onemap	2025-01-25	Cristiane Taniguti		0	2025-01-24 21:16:13.594246
openmpt	2025-01-26	Pepijn de Vries		0	2025-01-24 21:16:13.594246
rflexscan	2025-01-26	Takahiro Otani		0	2025-01-24 21:16:13.594246
TDA	2025-01-27	Jisu Kim	ashapesampler, etree, RPointCloud, TDAvec	4	2025-01-24 21:16:13.594246
OwenQ	2025-01-27	Stéphane Laurent	cTOST	1	2025-01-24 21:16:13.594246
databraryr	2025-01-27	Rick O. Gilmore		0	2025-01-24 21:16:13.594246
RcppUUID	2025-01-27	Artem Klevtsov		0	2025-01-24 21:16:13.594246
details	2025-01-28	Jonathan Sidi	carbonate, texPreview	2	2025-01-24 21:16:13.594246
exceedProb	2025-01-28	Brian D. Segal		0	2025-01-24 21:16:13.594246
excel.link	2025-01-28	Gregory Demin		0	2025-01-24 21:16:13.594246
Rdiagnosislist	2025-01-28	Anoop Shah		0	2025-01-24 21:16:13.594246
SFSI	2025-01-28	Marco Lopez-Cruz		0	2025-01-24 21:16:13.594246
tosr	2025-01-28	Sebastian Robledo		0	2025-01-24 21:16:13.594246
qmap	2025-01-29	Lukas Gudmundsson	CSTools, musica, reddPrec, CSIndicators	4	2025-01-24 21:16:13.594246
RFlocalfdr	2025-01-29	Robert Dunne		0	2025-01-24 21:16:13.594246
stratifyR	2025-01-29	Karuna G. Reddy		0	2025-01-24 21:16:13.594246
tsibble	2025-01-30	Earo Wang	brolgar, ctsfeatures, cubble, epe4md, fable, fable.ata, fable.prophet, fableCount, fabletools, feasts, fpp3, gratis, gravitas, iNZightTS, netseer, oddnet, RTL, RtsEva, theft, tidychangepoint, tidyindex, tsibbledata, tsibbletalk, TSstudio, UComp, UKgrid, USgrid, vital, finnts, theftdlc	30	2025-01-24 21:16:13.594246
shapr	2025-01-30	Martin Jullum	PPtreeregViz	1	2025-01-24 21:16:13.594246
ABM	2025-01-30	Junling Ma		0	2025-01-24 21:16:13.594246
casabourse	2025-01-30	Abdoul Oudouss Diakité		0	2025-01-24 21:16:13.594246
easyDifferentialGeneCoexpression	2025-01-30	Davide Chicco		0	2025-01-24 21:16:13.594246
GWnnegPCA	2025-01-30	Narumasa Tsutsumida		0	2025-01-24 21:16:13.594246
MiscMetabar	2025-01-30	Adrien Taudière		0	2025-01-24 21:16:13.594246
PPtreeregViz	2025-01-30	HyunSun Cho		0	2025-01-24 21:16:13.594246
skipTrack	2025-01-30	Luke Duttweiler		0	2025-01-24 21:16:13.594246
epiworldR	2025-01-31	Andrew Pulsipher	epiworldRShiny	1	2025-01-24 21:16:13.594246
PvSTATEM	2025-01-31	Tymoteusz Kwiecinski		0	2025-01-24 21:16:13.594246
Qindex	2025-02-01	Tingting Zhan		0	2025-01-24 21:16:13.594246
smooth	2025-02-02	Ivan Svetunkov	lablaster, legion, MAPA, mvgam, complex, tsintermittent, tsutils, decompDL, EEMDlstm, ICompELM, nnfor, TSdeeplearning, TSLSTM, TSLSTMplus, WaveletRF, WaveletSVR, EEMDelm, hybridts, mrf, MSGARCHelm, stlELM, stlTDNN, tswge, VMDML, vmdTDNN, WaveletLSTM	26	2025-01-24 21:16:13.594246
ijtiff	2025-02-02	Rory Nolan	autothresholdr, detrendr, nandb, slendr, coveR2, hemispheR	6	2025-01-24 21:16:13.594246
dartR.base	2025-02-02	Bernd Gruber	dartR.captive, dartR.popgen, dartR.sexlinked, dartR.sim, dartR.spatial	5	2025-01-24 21:16:13.594246
autothresholdr	2025-02-02	Rory Nolan	coveR2, detrendr, hemispheR, nandb	4	2025-01-24 21:16:13.594246
