Package	Deadline	Maintainer	Packages	Dependencies	Snapshot
ergm	2024-10-04	Pavel N. Krivitsky	Bergm, BFpack, bigergm, btergm, dnr, EpiModel, ergm.count, ergm.ego, ergm.multi, ergm.rank, ergMargins, ergmgp, ergmito, fergm, latentnet, mlergm, nemBM, netmediate, RDS, statnet, statnetWeb, tergm, tergmLite, VBLPCM, xergm.common, BANAM, BGGM, collpcm, MEclustnet, Neighboot, sspse, ITNr, easybgm	33	2024-10-06 20:17:54.824283
PerformanceAnalytics	2024-10-04	Brian G. Peterson	AssetAllocation, ConnectednessApproach, facmodCS, facmodTS, HeckmanEM, highOrderPortfolios, PCRA, pedquant, PortfolioAnalytics, portfolioBacktest, RMOPI, rmsfuns, RTL, scRNAtools, Semblance, SlidingWindows, SMNCensReg, tidyquant, Trading, sweep, SACCR, xVA, anomalize	23	2024-10-06 20:17:54.824283
CORElearn	2024-10-04	"Marko Robnik-Sikonja"	AppliedPredictiveModeling, autoBagging, ExplainPrediction, miRNAss, QWDAP, semiArtificial, SISIR, snap	8	2024-10-06 20:17:54.824283
Matching	2024-10-04	Jasjeet Singh Sekhon	CIMTx, DirectEffects, htetree, MatchLinReg, predieval, PSAboot, SAMUR, track2KBA	8	2024-10-06 20:17:54.824283
pdp	2024-10-04	Brandon M. Greenwell	hpiR, moreparty, oncrawlR, radiant.model, rmweather, radiant, radiant.multivariate	7	2024-10-06 20:17:54.824283
RandVar	2024-10-04	Matthias Kohl	distrDoc, distrMod, RobAStBase, RobExtremes, RobLox, ROptEst, RobLoxBioC	7	2024-10-06 20:17:54.824283
RobStatTM	2024-10-04	Matias Salibian-Barrera	facmodCS, facmodTS, PCRA, RPEIF, RPESE, RRBoost, RPEGLMEN	7	2024-10-06 20:17:54.824283
ahaz	2024-10-04	Anders Gorst-Rasmussen	addhazard, HazardDiff, ivtools, R2Addhaz, uniah, AF	6	2024-10-06 20:17:54.824283
ergm.multi	2024-10-04	Pavel N. Krivitsky	bigergm, tergm, EpiModel, statnet, tergmLite	5	2024-10-06 20:17:54.824283
quantregForest	2024-10-04	Loris Michel	CondIndTests, ConformalSmallest, curvir, geomod, nonlinearICP	5	2024-10-06 20:17:54.824283
dgof	2024-10-04	Taylor B. Arnold	cpd, KSgeneral, nestfs, RcmdrPlugin.cpd	4	2024-10-06 20:17:54.824283
flare	2024-10-04	Xingguo Li	DNetFinder, PFLR, SHT, CovTools	4	2024-10-06 20:17:54.824283
distory	2024-10-04	Emmanuel Paradis	MHD, Rtapas, treespace	3	2024-10-06 20:17:54.824283
lfe	2024-10-04	Mauricio Vargas Sepulveda	gsynth, interflex, ivDiag	3	2024-10-06 20:17:54.824283
RRF	2024-10-04	Houtao Deng	CRE, inTrees, riAFTBART	3	2024-10-06 20:17:54.824283
tergm	2024-10-04	Pavel N. Krivitsky	EpiModel, statnet, tergmLite	3	2024-10-06 20:17:54.824283
tsDyn	2024-10-04	Matthieu Stigler	dvqcc, GVARX, NonlinearTSA	3	2024-10-06 20:17:54.824283
parmigene	2024-10-04	Gabriele Sales	DysPIA, PAC	2	2024-10-06 20:17:54.824283
poilog	2024-10-04	Vidar Grotan	sads, mobsim	2	2024-10-06 20:17:54.824283
rBeta2009	2024-10-04	Ching-Wei Cheng	binGroup2, groupTesting	2	2024-10-06 20:17:54.824283
simctest	2024-10-04	Axel Gandy	dsos, mcunit	2	2024-10-06 20:17:54.824283
spikeSlabGAM	2024-10-04	Fabian Scheipl	countSTAR, SeBR	2	2024-10-06 20:17:54.824283
wbs	2024-10-04	Rafal Baranowski	crossvalidationCP, tidychangepoint	2	2024-10-06 20:17:54.824283
aftgee	2024-10-04	Sy Han Chiou	afttest	1	2024-10-06 20:17:54.824283
bfast	2024-10-04	Dainius Masiliunas	TSS.RESTREND	1	2024-10-06 20:17:54.824283
CRF	2024-10-04	Ling-Yun Wu	Corbi	1	2024-10-06 20:17:54.824283
ergm.count	2024-10-04	Pavel N. Krivitsky	statnet	1	2024-10-06 20:17:54.824283
ergm.ego	2024-10-04	Pavel N. Krivitsky	EpiModel	1	2024-10-06 20:17:54.824283
GGMselect	2024-10-04	Benjamin Auder	shock	1	2024-10-06 20:17:54.824283
glmertree	2024-10-04	Marjolein Fokkema	FREEtree	1	2024-10-06 20:17:54.824283
groc	2024-10-04	Pierre Lafaye De Micheaux	hetsurrSurv	1	2024-10-06 20:17:54.824283
KODAMA	2024-10-04	Stefano Cacciatore	MetChem	1	2024-10-06 20:17:54.824283
MDFS	2024-10-04	Radosław Piliszek	RAFS	1	2024-10-06 20:17:54.824283
mRMRe	2024-10-04	Benjamin Haibe-Kains	UBayFS	1	2024-10-06 20:17:54.824283
pedigreemm	2024-10-04	Ana Ines Vazquez	GHap	1	2024-10-06 20:17:54.824283
PwrGSD	2024-10-04	Grant Izmirlian	randomizeR	1	2024-10-06 20:17:54.824283
reReg	2024-10-04	Sy Han (Steven) Chiou	SLCARE	1	2024-10-06 20:17:54.824283
rgrass	2024-10-04	Roger Bivand	rdwplus	1	2024-10-06 20:17:54.824283
sfaR	2024-10-04	K Hervé Dakpo	micEconDistRay	1	2024-10-06 20:17:54.824283
steadyICA	2024-10-04	Benjamin Risk	svars	1	2024-10-06 20:17:54.824283
TrialSize	2024-10-04	Vicky Qian Wu	GenTwoArmsTrialSize	1	2024-10-06 20:17:54.824283
XNomial	2024-10-04	Bill Engels	POMS	1	2024-10-06 20:17:54.824283
BRugs	2024-10-04	Uwe Ligges		0	2024-10-06 20:17:54.824283
cbioportalR	2024-10-04	Karissa Whiting		0	2024-10-06 20:17:54.824283
cocorresp	2024-10-04	Gavin L. Simpson		0	2024-10-06 20:17:54.824283
fitODBOD	2024-10-04	Amalan Mahendran		0	2024-10-06 20:17:54.824283
globalKinhom	2024-10-04	Thomas Shaw		0	2024-10-06 20:17:54.824283
ieeeround	2024-10-04	Gianluca Amato		0	2024-10-06 20:17:54.824283
ISwR	2024-10-04	Peter Dalgaard		0	2024-10-06 20:17:54.824283
model4you	2024-10-04	Heidi Seibold		0	2024-10-06 20:17:54.824283
neojags	2024-10-04	Achmad Syahrul Choir		0	2024-10-06 20:17:54.824283
NlsyLinks	2024-10-04	S. Mason Garrison		0	2024-10-06 20:17:54.824283
OpenCL	2024-10-04	Simon Urbanek		0	2024-10-06 20:17:54.824283
pln	2024-10-04	Carl F. Falk		0	2024-10-06 20:17:54.824283
saros	2024-10-04	Stephan Daus		0	2024-10-06 20:17:54.824283
softclassval	2024-10-04	C. Beleites		0	2024-10-06 20:17:54.824283
log4r	2024-10-05	Aaron Jacobs	archetyper, ptspotter, uavRmp, wilson	4	2024-10-06 20:17:54.824283
dsmSearch	2024-10-07	Xiaohao Yang		0	2024-10-06 20:17:54.824283
hydflood	2024-10-07	Arnd Weber		0	2024-10-06 20:17:54.824283
RCPA	2024-10-07	Ha Nguyen		0	2024-10-06 20:17:54.824283
epiworldR	2024-10-09	Derek Meyer	epiworldRShiny	1	2024-10-06 20:17:54.824283
multiverse	2024-10-09	Abhraneel Sarma	mverse	1	2024-10-06 20:17:54.824283
elrm	2024-10-09	David Zamar		0	2024-10-06 20:17:54.824283
preferably	2024-10-09	Amir Masoud Abdol		0	2024-10-06 20:17:54.824283
raybevel	2024-10-09	Tyler Morgan-Wall		0	2024-10-06 20:17:54.824283
sphereTessellation	2024-10-09	Stéphane Laurent		0	2024-10-06 20:17:54.824283
spNetwork	2024-10-09	Jeremy Gelb		0	2024-10-06 20:17:54.824283
volesti	2024-10-09	Vissarion Fisikopoulos		0	2024-10-06 20:17:54.824283
