Package	Deadline	Maintainer	Packages	Dependencies	Snapshot
RcppAlgos	2025-02-11	Joseph Wood	ccpsyc, epinetr, IDSL.UFAx, janus, mvSUSY, Rtropical, STraTUS, surveyvoi, TML, BayesCPclust	10	2025-01-29 18:24:50.157287
lintr	2025-02-11	Michael Chirico	adaptalint, autoharp, box.linters, dupree, goodpractice, languageserver, PaRe, rhino	8	2025-01-29 18:24:50.157287
ClassComparison	2025-02-11	Kevin R. Coombes	Modeler, RPointCloud, CrossValidate	3	2025-01-29 18:24:50.157287
spectralGraphTopology	2025-02-11	Ze Vinicius	finbipartite, fingraph	2	2025-01-29 18:24:50.157287
FPDclustering	2025-02-11	Cristina Tortora		0	2025-01-29 18:24:50.157287
glottospace	2025-02-11	Sietze Norder		0	2025-01-29 18:24:50.157287
zonebuilder	2025-02-11	Robin Lovelace		0	2025-01-29 18:24:50.157287
acs	2025-02-12	Ezra Haber Glenn	choroplethr, synthACS, noaastormevents	3	2025-01-29 18:24:50.157287
details	2025-02-12	Jonathan Sidi	carbonate, texPreview	2	2025-01-29 18:24:50.157287
BRugs	2025-02-12	Uwe Ligges		0	2025-01-29 18:24:50.157287
DFD	2025-02-12	Mohamed Soudy		0	2025-01-29 18:24:50.157287
exceedProb	2025-02-12	Brian D. Segal		0	2025-01-29 18:24:50.157287
excel.link	2025-02-12	Gregory Demin		0	2025-01-29 18:24:50.157287
FLSSS	2025-02-12	Charlie Wusuo Liu		0	2025-01-29 18:24:50.157287
HaDeX	2025-02-12	Weronika Puchala		0	2025-01-29 18:24:50.157287
Rdiagnosislist	2025-02-12	Anoop D. Shah		0	2025-01-29 18:24:50.157287
RFlocalfdr	2025-02-12	Robert Dunne		0	2025-01-29 18:24:50.157287
SFSI	2025-02-12	Marco Lopez-Cruz		0	2025-01-29 18:24:50.157287
stratifyR	2025-02-12	Karuna G. Reddy		0	2025-01-29 18:24:50.157287
tosr	2025-02-12	Sebastian Robledo		0	2025-01-29 18:24:50.157287
teal	2025-02-18	Dawid Kaledkowski	teal.modules.clinical, teal.modules.general	2	2025-01-29 18:24:50.157287
MazamaSpatialPlots	2025-02-18	Jonathan Callahan		0	2025-01-29 18:24:50.157287
teal.modules.clinical	2025-02-18	Joe Zhu		0	2025-01-29 18:24:50.157287
teal.modules.general	2025-02-18	Dawid Kaledkowski		0	2025-01-29 18:24:50.157287
