Package	Deadline	Maintainer	Packages	Dependencies	Snapshot
FKF.SP	2024-09-23	Thomas Aspinall	NFCP	1	2024-09-28 06:23:16.72929
arcgisplaces	2024-09-26	Josiah Parry		0	2024-09-28 06:23:16.72929
WeightSVM	2024-09-28	Tianchen Xu	ECTSVR, mlpwr, mpath, bujar, irboost, nbfar, NBtsVarSel	7	2024-09-28 06:23:16.72929
lassoshooting	2024-09-28	Tobias Abenius	clogitLasso, epoc, rRAP	3	2024-09-28 06:23:16.72929
Rcatch22	2024-09-28	Trent Henderson	theft, theftdlc	2	2024-09-28 06:23:16.72929
geohabnet	2024-09-28	Krishna Keshav		0	2024-09-28 06:23:16.72929
R2SWF	2024-09-28	Yixuan Qiu		0	2024-09-28 06:23:16.72929
sdpt3r	2024-09-29	Adam Rahman	edmcr, PlaneGeometry, graphicalExtremes, satdad	4	2024-09-28 06:23:16.72929
mra	2024-09-29	Trent McDonald		0	2024-09-28 06:23:16.72929
seminr	2024-09-29	Nicholas Patrick Danks		0	2024-09-28 06:23:16.72929
fields	2024-09-30	Douglas Nychka	ADPclust, ASMap, aSPU, astrochron, autoFRK, autoimage, aweSOM, BallMapper, BayesLCA, BayesNetBP, bayesPop, biClassify, bioRad, bipartite, biwavelet, bkmr, BMRMM, BoundaryStats, BRcal, Canopy, CCA, ccTensor, chillR, ciftiTools, CJIVE, cmR, cmsafops, cmsafvis, CNLTtsa, CoastlineFD, cocons, convoSPAT, cope, corr2D, CSHShydRology, dartR, dartR.sim, dcTensor, demu, DesignCTPB, distantia, earlywarnings, eDITH, EGRET, EMD, envi, ETAS, etasFLP, ExpAnalysis3d, expectreg, fcfdr, fcr, fdasrvf, fence, FLightR, fnets, foreSIGHT, fpa, fsbrain, funData, gainML, gapfill, gateR, GeneralizedWendland, GeoAdjust, geoelectrics, GEOmap, georob, geospt, geosptdb, goeveg, GPFDA, GPvecchia, GRIDCOPULA, gwrr, hero, hglasso, hht, highriskzone, Hmsc, infraFDTD.assist, JOPS, klovan, landsepi, LatticeKrig, lgcp, LMERConvenienceFunctions, mappoly, ModelMap, MOLHD, mousetrap, mrbsizeR, MRFA, MSIMST, MSmix, MultiObjMatch, mvLSW, NCutYX, nnTensor, nucim, oceanmap, OCNet, OptimaRegion, paramGUI, PEIP, plsgenomics, ppgm, prevR, pspatreg, qfa, qlcVisualize, RadioSonde, ramps, reslr, RFOC, rhcoclust, rivnet, RNCEP, rNOMADS, robflreg, RPANDA, rsat, RsimMosaic, rworldmap, SafeVote, scBio, SeBR, Semblance, SensMap, siland, smosr, socialmixr, soilphysics, spant, sparrpowR, sparseBC, SpatialExtremes, SpatialVS, SpatialVx, SpATS, spatsurv, spBayesSurv, SpectralMap, spm2, spmoran, spThin, stilt, StMoMo, stocc, stopp, stxplore, SUMMER, SurvCorr, SynchWave, telefit, TideCurves, TIMP, topologyGSA, TrackReconstruction, treespace, uci, Umatrix, vectorwavelet, verification, voluModel, Voss, vote, warpMix, wavScalogram, waywiser, WRTDStidal, wsyn, GeoModels, MiSPU, WaverideR, EstimationTools, gear, bioregion, bootPLS, cassandRa, econetwork, econullnetr, NIMAA, nos, PhageCocktail, plsRglm, tapnet, bkmrhat, CompMix, brainKCCA, RFCCA, seedCCA, studyStrap, mwTensor, decisionSupport, BayesfMRI, VertexWiseR, cmsaf, EGRETci, EMDANNhybrid, EMDSVRhybrid, LMD, TSPred, ETASbootstrap, dirttee, locpolExpectile, fdacluster, FADPclust, FunctanSNP, MFPCA, MJMbamlss, multifamm, squat, Rquake, DGP4LCF, VeccTMVN, MLCOPULA, DWLasso, harbinger, tspredit, ecpc, fxTWAPLS, growthPheno, qtlpoly, mvLSWimpute, RchivalTag, RobustANOVA, MultiGroupO, arakno, BAwiR, jcext, rfishnet2, spidR, StormR, tailDepFun, agriutilities, statgenHTP, statgenSTA, steprf, gatoRs, SSDM, wallace, clmplus, CvmortalityMult, surveyPrev, locaR, CSTools, ordinalForest, PRSim, CSIndicators, RelDists, plsRbeta, plsRcox, statgenGxE, stepgbm, predtoolsTS, biospear, plasma	258	2024-09-28 06:23:16.72929
survminer	2024-09-30	Alboukadel Kassambara	allMT, AutoScore, BEAMR, BioPred, BRACE, coda4microbiome, CondiS, Coxmos, csmpv, FlexVarJM, GFDsurv, ggquickeda, GofCens, IDMIR, lilikoi, LongCART, MetabolicSurv, MicrobiomeSurv, MiMIR, NADA2, Oncofilterfast, OneSampleLogRankTest, pathwayTMB, PMAPscore, ProgModule, rcssci, reconstructKM, SHELF, signatureSurvival, SMDIC, survivalAnalysis, SurvMetrics, tinyarray, TOmicsVis, vsd, convdistr, disbayes	37	2024-09-28 06:23:16.72929
beastier	2024-09-30	Richèl J.C. Bilderbeek	babette, mauricer, mcbette, nodeSub	4	2024-09-28 06:23:16.72929
hydroTSM	2024-09-30	Mauricio Zambrano-Bigiarini	hydroGOF, SWTools, aws.wrfsmn	3	2024-09-28 06:23:16.72929
faux	2024-09-30	Lisa DeBruine	dfr, sgs	2	2024-09-28 06:23:16.72929
bayesreg	2024-09-30	Daniel F. Schmidt	VsusP	1	2024-09-28 06:23:16.72929
hydroGOF	2024-09-30	Mauricio Zambrano-Bigiarini	aws.wrfsmn	1	2024-09-28 06:23:16.72929
MixMatrix	2024-09-30	Geoffrey Thompson	CausalMBSTS	1	2024-09-28 06:23:16.72929
BinGSD	2024-09-30	Lei Wang		0	2024-09-28 06:23:16.72929
card	2024-09-30	Anish S. Shah		0	2024-09-28 06:23:16.72929
catsim	2024-09-30	Geoffrey Thompson		0	2024-09-28 06:23:16.72929
clusterCons	2024-09-30	Dr. T. Ian Simpson		0	2024-09-28 06:23:16.72929
CRMetrics	2024-09-30	Rasmus Rydbirk		0	2024-09-28 06:23:16.72929
dotgen	2024-09-30	Xiaoran Tong		0	2024-09-28 06:23:16.72929
ElevDistr	2024-09-30	Livio Bätscher		0	2024-09-28 06:23:16.72929
FSelectorRcpp	2024-09-30	Zygmunt Zawadzki		0	2024-09-28 06:23:16.72929
GD	2024-09-30	Yongze Song		0	2024-09-28 06:23:16.72929
gpbStat	2024-09-30	Nandan Patil		0	2024-09-28 06:23:16.72929
hansard	2024-09-30	Evan Odell		0	2024-09-28 06:23:16.72929
idmodelr	2024-09-30	Sam Abbott		0	2024-09-28 06:23:16.72929
maraca	2024-09-30	Monika Huhn		0	2024-09-28 06:23:16.72929
mark	2024-09-30	Jordan Mark Barbone		0	2024-09-28 06:23:16.72929
miLAG	2024-09-30	Bogna Smug		0	2024-09-28 06:23:16.72929
neuronorm	2024-09-30	David Payares		0	2024-09-28 06:23:16.72929
NMRphasing	2024-09-30	Aixiang Jiang		0	2024-09-28 06:23:16.72929
orcutt	2024-09-30	Stefano Spada		0	2024-09-28 06:23:16.72929
physiology	2024-09-30	Jack O. Wasey		0	2024-09-28 06:23:16.72929
plantecowrap	2024-09-30	Joseph Stinziano		0	2024-09-28 06:23:16.72929
PRISMAstatement	2024-09-30	Jack O. Wasey		0	2024-09-28 06:23:16.72929
PRTree	2024-09-30	Alisson Silva Neimaier		0	2024-09-28 06:23:16.72929
saens	2024-09-30	Ridson Al Farizal P		0	2024-09-28 06:23:16.72929
SafeVote	2024-09-30	Clark Thomborson		0	2024-09-28 06:23:16.72929
scoringutils	2024-09-30	Nikos Bosse		0	2024-09-28 06:23:16.72929
scSpatialSIM	2024-09-30	Fridley Lab		0	2024-09-28 06:23:16.72929
SecDim	2024-09-30	Yongze Song		0	2024-09-28 06:23:16.72929
SSRA	2024-09-30	Takuya Yanagida		0	2024-09-28 06:23:16.72929
Thermistor	2024-09-30	Yao Xiao		0	2024-09-28 06:23:16.72929
tidysq	2024-09-30	Dominik Rafacz		0	2024-09-28 06:23:16.72929
Umoments	2024-09-30	Inna Gerlovina		0	2024-09-28 06:23:16.72929
WMWssp	2024-09-30	Martin Happ		0	2024-09-28 06:23:16.72929
coro	2024-10-02	Lionel Henry	brulee, cito, crumble, geodl, luz, scDHA, selenider, tabnet, torch, trampoline, SEMdeep, scCAN, ScRNAIMM, BKTR, causalOT, engression, glmnetr, innsight, lambdaTS, madgrad, mlr3torch, nFunNN, PLNmodels, proteus, RGAN, sits, spinner, topicmodels.etm, torchaudio, torchdatasets, torchopt, torchvision, torchvisionlib	33	2024-09-28 06:23:16.72929
aws	2024-10-02	Joerg Polzehl	BBEST, dti, fmri, qMRI, TCIU	5	2024-09-28 06:23:16.72929
digitalDLSorteR	2024-10-02	Diego Mañanes		0	2024-09-28 06:23:16.72929
