Package	Deadline	Maintainer	Packages	Dependencies	Snapshot
RcppAlgos	2025-02-11	Joseph Wood	ccpsyc, epinetr, IDSL.UFAx, janus, mvSUSY, Rtropical, STraTUS, surveyvoi, TML	9	2025-01-29 06:24:59.541591
lintr	2025-02-11	Michael Chirico	adaptalint, autoharp, box.linters, dupree, goodpractice, languageserver, PaRe, rhino	8	2025-01-29 06:24:59.541591
ClassComparison	2025-02-11	Kevin R. Coombes	Modeler, RPointCloud, CrossValidate	3	2025-01-29 06:24:59.541591
spectralGraphTopology	2025-02-11	Ze Vinicius	finbipartite, fingraph	2	2025-01-29 06:24:59.541591
FPDclustering	2025-02-11	Cristina Tortora		0	2025-01-29 06:24:59.541591
glottospace	2025-02-11	Sietze Norder		0	2025-01-29 06:24:59.541591
prqlr	2025-02-11	Tatsuya Shima		0	2025-01-29 06:24:59.541591
zonebuilder	2025-02-11	Robin Lovelace		0	2025-01-29 06:24:59.541591
teal	2025-02-18	Dawid Kaledkowski	teal.modules.clinical, teal.modules.general	2	2025-01-29 06:24:59.541591
MazamaSpatialPlots	2025-02-18	Jonathan Callahan		0	2025-01-29 06:24:59.541591
teal.modules.clinical	2025-02-18	Joe Zhu		0	2025-01-29 06:24:59.541591
teal.modules.general	2025-02-18	Dawid Kaledkowski		0	2025-01-29 06:24:59.541591
