Package	Deadline	Maintainer	Packages	Dependencies	Snapshot
RcppAlgos	2025-02-11	Joseph Wood	ccpsyc, epinetr, IDSL.UFAx, janus, mvSUSY, Rtropical, STraTUS, surveyvoi, TML, BayesCPclust	10	2025-01-30 03:20:25.438826
lintr	2025-02-11	Michael Chirico	adaptalint, autoharp, box.linters, dupree, goodpractice, languageserver, PaRe, rhino	8	2025-01-30 03:20:25.438826
ClassComparison	2025-02-11	Kevin R. Coombes	Modeler, RPointCloud, CrossValidate	3	2025-01-30 03:20:25.438826
spectralGraphTopology	2025-02-11	Ze Vinicius	finbipartite, fingraph	2	2025-01-30 03:20:25.438826
FPDclustering	2025-02-11	Cristina Tortora		0	2025-01-30 03:20:25.438826
glottospace	2025-02-11	Sietze Norder		0	2025-01-30 03:20:25.438826
zonebuilder	2025-02-11	Robin Lovelace		0	2025-01-30 03:20:25.438826
acs	2025-02-12	Ezra Haber Glenn	choroplethr, synthACS, noaastormevents	3	2025-01-30 03:20:25.438826
details	2025-02-12	Jonathan Sidi	carbonate, texPreview	2	2025-01-30 03:20:25.438826
BRugs	2025-02-12	Uwe Ligges		0	2025-01-30 03:20:25.438826
DFD	2025-02-12	Mohamed Soudy		0	2025-01-30 03:20:25.438826
exceedProb	2025-02-12	Brian D. Segal		0	2025-01-30 03:20:25.438826
excel.link	2025-02-12	Gregory Demin		0	2025-01-30 03:20:25.438826
FLSSS	2025-02-12	Charlie Wusuo Liu		0	2025-01-30 03:20:25.438826
HaDeX	2025-02-12	Weronika Puchala		0	2025-01-30 03:20:25.438826
Rdiagnosislist	2025-02-12	Anoop D. Shah		0	2025-01-30 03:20:25.438826
RFlocalfdr	2025-02-12	Robert Dunne		0	2025-01-30 03:20:25.438826
SFSI	2025-02-12	Marco Lopez-Cruz		0	2025-01-30 03:20:25.438826
stratifyR	2025-02-12	Karuna G. Reddy		0	2025-01-30 03:20:25.438826
teal	2025-02-18	Dawid Kaledkowski	teal.modules.clinical, teal.modules.general	2	2025-01-30 03:20:25.438826
MazamaSpatialPlots	2025-02-18	Jonathan Callahan		0	2025-01-30 03:20:25.438826
teal.modules.clinical	2025-02-18	Joe Zhu		0	2025-01-30 03:20:25.438826
teal.modules.general	2025-02-18	Dawid Kaledkowski		0	2025-01-30 03:20:25.438826
