Package	Deadline	Maintainer	Packages	Dependencies	Snapshot
nseval	2024-07-24	Peter Meilstrup	async	1	2024-07-23 06:25:39.199949
interactions	2024-07-29	Jacob A. Long	bruceR, rties, ChineseNames, PsychWordVec, TestAnaAPP	5	2024-07-23 06:25:39.199949
quickcode	2024-07-29	Obinna Obianom	nextGenShinyApps, r2country, r2resize, r2social, symbol.equation.gpt	5	2024-07-23 06:25:39.199949
arcpbf	2024-07-29	Josiah Parry	arcgislayers, arcgis, FedData	3	2024-07-23 06:25:39.199949
checked	2024-07-29	Szymon Maksymiuk		0	2024-07-23 06:25:39.199949
condusco	2024-07-29	Roland Stevenson		0	2024-07-23 06:25:39.199949
googleAnalyticsR	2024-07-29	Mark Edmondson		0	2024-07-23 06:25:39.199949
observer	2024-07-29	Paul Poncet		0	2024-07-23 06:25:39.199949
rsgeo	2024-07-29	Josiah Parry		0	2024-07-23 06:25:39.199949
surface	2024-07-29	Travis Ingram		0	2024-07-23 06:25:39.199949
gtsummary	2024-07-30	Daniel D. Sjoberg	abmR, gtreg, IPDFileCheck, pubh, rUM, stRoke, tidycmprsk, packDAMipd, autoReg	9	2024-07-23 06:25:39.199949
affluenceIndex	2024-07-30	Alicja Wolny-Dominiak		0	2024-07-23 06:25:39.199949
MetaculR	2024-07-30	Joseph de la Torre Dwyer		0	2024-07-23 06:25:39.199949
