Package	Deadline	Maintainer	Packages	Dependencies	Snapshot
PerformanceAnalytics	2024-10-04	Brian G. Peterson	AssetAllocation, ConnectednessApproach, facmodCS, facmodTS, HeckmanEM, highOrderPortfolios, PCRA, pedquant, PortfolioAnalytics, portfolioBacktest, RMOPI, rmsfuns, RTL, scRNAtools, Semblance, SlidingWindows, SMNCensReg, tidyquant, Trading, sweep, SACCR, xVA, anomalize	23	2024-10-08 03:25:29.022447
bfast	2024-10-04	Dainius Masiliunas	TSS.RESTREND	1	2024-10-08 03:25:29.022447
rgrass	2024-10-04	Roger Bivand	rdwplus	1	2024-10-08 03:25:29.022447
BRugs	2024-10-04	Uwe Ligges		0	2024-10-08 03:25:29.022447
ieeeround	2024-10-04	Gianluca Amato		0	2024-10-08 03:25:29.022447
ISwR	2024-10-04	Peter Dalgaard		0	2024-10-08 03:25:29.022447
OpenCL	2024-10-04	Simon Urbanek		0	2024-10-08 03:25:29.022447
pln	2024-10-04	Carl F. Falk		0	2024-10-08 03:25:29.022447
saros	2024-10-04	Stephan Daus		0	2024-10-08 03:25:29.022447
log4r	2024-10-05	Aaron Jacobs	archetyper, ptspotter, uavRmp, wilson	4	2024-10-08 03:25:29.022447
dsmSearch	2024-10-07	Xiaohao Yang		0	2024-10-08 03:25:29.022447
RCPA	2024-10-07	Ha Nguyen		0	2024-10-08 03:25:29.022447
epiworldR	2024-10-09	Derek Meyer	epiworldRShiny	1	2024-10-08 03:25:29.022447
multiverse	2024-10-09	Abhraneel Sarma	mverse	1	2024-10-08 03:25:29.022447
elrm	2024-10-09	David Zamar		0	2024-10-08 03:25:29.022447
preferably	2024-10-09	Amir Masoud Abdol		0	2024-10-08 03:25:29.022447
raybevel	2024-10-09	Tyler Morgan-Wall		0	2024-10-08 03:25:29.022447
sphereTessellation	2024-10-09	Stéphane Laurent		0	2024-10-08 03:25:29.022447
spNetwork	2024-10-09	Jeremy Gelb		0	2024-10-08 03:25:29.022447
volesti	2024-10-09	Vissarion Fisikopoulos		0	2024-10-08 03:25:29.022447
