Package	Deadline	Maintainer	Packages	Dependencies	Snapshot
nplr	2025-01-24	Frederic Commo	MALDIcellassay, PvSTATEM	2	2025-01-26 03:20:10.403611
DDoutlier	2025-01-24	Jacob H. Madsen	Statsomat	1	2025-01-26 03:20:10.403611
HMMpa	2025-01-24	Ronja Foraita	coconots	1	2025-01-26 03:20:10.403611
MultAlloc	2025-01-24	Jose Brito	stratvns	1	2025-01-26 03:20:10.403611
twitteR	2025-01-24	Jeff Gentry	TwitterAutomatedTrading	1	2025-01-26 03:20:10.403611
ABCp2	2025-01-24	M. Catherine Duryea		0	2025-01-26 03:20:10.403611
additiveDEA	2025-01-24	Andreas Diomedes Soteriades		0	2025-01-26 03:20:10.403611
APCalign	2025-01-24	Daniel Falster		0	2025-01-26 03:20:10.403611
AssocAFC	2025-01-24	Khalid B. Kunji		0	2025-01-26 03:20:10.403611
CCTpack	2025-01-24	Royce Anders		0	2025-01-26 03:20:10.403611
CHFF	2025-01-24	Kyle A. Caudle		0	2025-01-26 03:20:10.403611
COCONUT	2025-01-24	Timothy E Sweeney		0	2025-01-26 03:20:10.403611
ConConPiWiFun	2025-01-24	Robin Girard		0	2025-01-26 03:20:10.403611
dhh	2025-01-24	Runlong Tang		0	2025-01-26 03:20:10.403611
DNLC	2025-01-24	Yusheng Ding		0	2025-01-26 03:20:10.403611
Dodge	2025-01-24	A. Jonathan R. Godfrey		0	2025-01-26 03:20:10.403611
eulerian	2025-01-24	Ashis Saha		0	2025-01-26 03:20:10.403611
fasjem	2025-01-24	Beilun Wang		0	2025-01-26 03:20:10.403611
IsotopeR	2025-01-24	Jake Ferguson		0	2025-01-26 03:20:10.403611
LncPath	2025-01-24	Junwei Han		0	2025-01-26 03:20:10.403611
LRcontrast	2025-01-24	Kevin Kokot		0	2025-01-26 03:20:10.403611
lrmest	2025-01-24	Ajith Dissanayake		0	2025-01-26 03:20:10.403611
msgpackR	2025-01-24	Mikiya TANIZAWA		0	2025-01-26 03:20:10.403611
MultiRR	2025-01-24	Yimen G. Araya-Ajoy		0	2025-01-26 03:20:10.403611
netdiffuseR	2025-01-24	George Vega Yon		0	2025-01-26 03:20:10.403611
NetSwan	2025-01-24	Serge Lhomme		0	2025-01-26 03:20:10.403611
NLRoot	2025-01-24	Zheng Sengui<1225620446@qq.com>		0	2025-01-26 03:20:10.403611
pco	2025-01-24	Georgi Marinov		0	2025-01-26 03:20:10.403611
ridittools	2025-01-24	Eric Bohlman		0	2025-01-26 03:20:10.403611
RPPairwiseDesign	2025-01-24	Mohamed Laib		0	2025-01-26 03:20:10.403611
SI	2025-01-24	Jinhong Du		0	2025-01-26 03:20:10.403611
suRtex	2025-01-24	Dustin Landers		0	2025-01-26 03:20:10.403611
TeachNet	2025-01-24	Georg Steinbuss		0	2025-01-26 03:20:10.403611
vfcp	2025-01-24	Josef Brejcha		0	2025-01-26 03:20:10.403611
wqs	2025-01-24	Jenna Czarnota		0	2025-01-26 03:20:10.403611
openmpt	2025-01-26	Pepijn de Vries		0	2025-01-26 03:20:10.403611
rflexscan	2025-01-26	Takahiro Otani		0	2025-01-26 03:20:10.403611
TDA	2025-01-27	Jisu Kim	ashapesampler, etree, RPointCloud, TDAvec	4	2025-01-26 03:20:10.403611
