Package	Deadline	Maintainer	Packages	Dependencies	Snapshot
parsedate	2024-12-09	Gábor Csárdi	cgmanalysis, ctmm, dataone, DIZtools, DQAgui, DQAstats, gatoRs, matman, mds, rang, rerddapXtracto, semnar, sendigR, shinytest, togglr, amt, ctpm, metajam, nesRdata, DIZutils	20	2024-12-08 01:40:11.687396
rAmCharts	2024-12-09	Benoit Thieurmel	antaresViz, linkspotter, opera, Bodi	4	2024-12-08 01:40:11.687396
move2	2024-12-09	Bart Kranstauber	wildlifeDI	1	2024-12-08 01:40:11.687396
digiRhythm	2024-12-09	Hassan-Roland Nasser		0	2024-12-08 01:40:11.687396
mlr3mbo	2024-12-10	Lennart Schneider	mlr3verse, BioM2	2	2024-12-08 01:40:11.687396
reportRmd	2024-12-10	Lisa Avery	BiostatsUHNplus	1	2024-12-08 01:40:11.687396
lmap	2024-12-10	Mark de Rooij		0	2024-12-08 01:40:11.687396
qMRI	2024-12-10	Karsten Tabelow		0	2024-12-08 01:40:11.687396
minimapR	2024-12-11	Jake Reed		0	2024-12-08 01:40:11.687396
srlTS	2024-12-11	Ryan Andrew Peterson		0	2024-12-08 01:40:11.687396
