Package	Deadline	Maintainer	Packages	Dependencies	Snapshot
SPUTNIK	2025-03-18	Paolo Inglese		0	2025-03-21 14:21:17.881242
symengine	2025-03-20	Jialin Ma	nlmixr2est, nlmixr2extra, babelmixr2, nlmixr2, nlmixr2lib, nlmixr2plot, shinyMixR, xpose.nlmixr2, nlmixr2rpt	9	2025-03-21 14:21:17.881242
DataFakeR	2025-03-21	Krystian Igras		0	2025-03-21 14:21:17.881242
RAMClustR	2025-03-21	Helge Hecht		0	2025-03-21 14:21:17.881242
shiny.info	2025-03-21	Jakub Nowicki		0	2025-03-21 14:21:17.881242
rmzqc	2025-03-22	Chris Bielow	PTXQC, RKorAPClient	2	2025-03-21 14:21:17.881242
dtmapi	2025-03-22	Luong Bang Tran		0	2025-03-21 14:21:17.881242
qdapRegex	2025-03-23	Tyler Rinker	BAwiR, edgar, ggfootball, qdap, rdhs, sgat, textclean, UniprotR, vegtable, WhatsR, worldfootballR, disclosuR, NLPutils, surveyPrev, idiolect, miRetrieve, NUSS, sentimentr, textstem, upstartr, ProtE, play, conversim, WeatherSentiment, akc, doc2concrete, MetaNLP, poldis, DICEM	29	2025-03-21 14:21:17.881242
gdm	2025-03-24	Matt Fitzpatrick		0	2025-03-21 14:21:17.881242
cxhull	2025-03-26	Stéphane Laurent	archeoViz, gyro, Apollonius	3	2025-03-21 14:21:17.881242
CAESAR.Suite	2025-03-26	Xiao Zhang		0	2025-03-21 14:21:17.881242
hacksig	2025-03-26	Andrea Carenzo		0	2025-03-21 14:21:17.881242
jamba	2025-03-26	James M. Ward		0	2025-03-21 14:21:17.881242
retistruct	2025-03-26	David C. Sterratt		0	2025-03-21 14:21:17.881242
